antibody_id,cdr_pc_1,cdr_pc_2,cdr_pc_3,cdr_pc_4,cdr_pc_5,cdr_pc_6,cdr_pc_7,cdr_pc_8,cdr_pc_9,cdr_pc_10,cdr_pc_11,cdr_pc_12,cdr_pc_13,cdr_pc_14,cdr_pc_15,cdr_pc_16,cdr_pc_17,cdr_pc_18,cdr_pc_19,cdr_pc_20,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,is_IgG,is_IgA,is_IgM,is_IgE,is_IgD,l1_Y_count,vl_hydrophobic_core_count,l3_K_count,l1_L_count,vl_entropy_normalized,vh_aa_diversity,vh_hydrophobic_core_count,vh_charge_separation,vl_turn_formers_count,vl_surface_curvature_std,vl_hydrophobic_density,vl_thermostable_DY_count,vl_surface_curvature_min,vl_surface_curvature_max,vh_helix_breakers_propensity,vl_thermal_motif_ratio,vh_sequence_entropy,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_hydrophobic_risk,vh_motif_risk,vl_surface_curvature_mean,vl_thermostable_YY_count,vl_helix_breakers_count,combined_net_charge,vh_vl_charge_balance,vh_hydrophobic_ratio,vh_entropy_normalized,vh_stabilizing_WGKG_count,vh_thermolabile_GG_count,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vh_thermostable_WG_count,vl_thermal_stability_range,vl_electrostatic_risk,vl_sheet_breakers_count,vh_high_curvature_regions,vh_entropy_variation,full_charge_clusters_density,vh_turn_formers_propensity,vl_sequence_entropy,vh_sheet_breakers_propensity,vh_cysteine_count,vl_sheet_formers_count,vh_negative_charge_count,vh_thermolabile_NG_count,vl_hydrophobic_risk,vl_patch_risk,vh_thermal_stability_std,vl_thermal_stability_sum,l3_R_count,vh_thermal_stability_range,vl_thermal_stability_std,l3_L_count,full_charge_clusters_count
GDPa1-194,-1.7651167577039215,2.873806921081902,1.8126153581324222,-1.836384964031681,-2.1941944403647766,-1.6028703089745981,0.12269629494275447,-1.8324220971749372,0.25979731226908354,0.47700732160250553,-0.43520487145568054,-0.04267840601644105,1.2918801612663913,-0.5991670346981514,-1.095448937054637,0.19397557890682185,-0.4741969174248287,-1.2782329312481189,1.0122885868273168,0.27478571168268484,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,47.0,3.0,4.777777777777778,1.0,1.0,5.0,11.0,3.5,3.5,79.0909090909091,5.0,9.0,8.0,80.9433962264151,1.0,11.0,7.0,0.0,-9.3,3.5,32.0,32.0,17.0,17.0,17.0,-8.500000000000002,17.0,17.0,17.0,3.5,29.0,64.0,36.0,50.0,36.15584415584416,27.0,7.0,43.0,37.0,37.0,55.0,39.0,38.37777777777778,38.0,32.0,35.0,74.0,64.0,100.9,74.0,64.0,104.3,205.2
GDPa1-195,-1.3900354577486205,1.2886217836382192,-0.4953287553076185,0.754383629974355,0.18568722231874069,0.26810225749323124,-0.5765605756205484,-0.8142640055094463,0.6249326447118934,0.10918722293323802,0.5875600255472746,0.23896431197086201,0.45188956629885474,-1.0029335439990548,0.9884784912591965,0.21386145655167646,-0.015337477613354026,-0.2998082109869257,0.34373160436890815,-0.7396421281687098,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,1.0,6.5,1.0,2.0,5.0,8.0,3.5,3.5,80.50847457627118,8.0,13.0,5.0,79.1588785046729,1.0,12.0,8.0,0.0,-4.4,3.5,30.0,30.0,16.0,16.0,16.0,-9.900000000000002,17.0,17.0,17.0,3.5,29.0,65.0,40.0,54.0,33.0625,31.0,7.0,39.0,43.0,43.0,50.0,35.0,36.93269230769231,34.0,30.0,33.0,73.0,65.0,107.0,73.0,65.0,132.4,239.4
GDPa1-196,2.8362354291262464,-1.5541280441315102,-2.0498079604462704,-0.5956699473772724,-1.761482366871734,-1.2637406460533582,0.9385874377329749,0.7218446493181566,0.7335759035927064,1.246308245689219,0.8844903776792223,-0.2792612622822824,-1.1792051260130179,-0.41420088369696273,-0.11081017943771881,-0.09760173725715014,0.8126884211601773,-0.6394760644976509,0.39612330671969365,0.8004144125208291,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,5.0,1.5,1.0,4.0,7.0,1.0,2.5,78.9430894308943,8.0,9.0,7.0,77.66355140186916,2.0,12.0,14.0,3.5,-11.100000000000003,1.0,29.0,29.0,16.0,16.0,16.0,-9.500000000000002,16.0,16.0,16.0,-2.5,32.0,65.0,38.0,53.0,42.67857142857143,23.0,-1.5,40.0,37.0,37.0,59.0,38.0,40.05555555555556,33.0,31.0,31.0,74.0,65.0,103.3,74.0,65.0,109.6,212.9
GDPa1-197,1.383349346379058,-0.9259597190510149,-1.35585105043684,-0.007313368301254136,-0.9796751500419443,1.3350020325285354,-0.11779874933146119,-2.6977733087587725,0.8396158615993341,2.302146525909105,-0.5502449832543616,-0.3531024005373129,0.6738686933979837,1.4143611753270715,-0.450871401538902,-0.8363430329054565,0.8866593036160395,-0.3020023302052631,0.23443485128110156,-0.5146945025437257,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,49.0,3.0,4.5,1.3333333333333333,2.0,3.0,8.0,3.0,0.5,81.11111111111111,7.0,11.0,7.0,77.74774774774775,2.0,11.0,11.0,3.5,-4.1,3.0,30.0,30.0,14.0,14.0,14.0,-10.000000000000004,15.0,15.0,15.0,-0.5,31.0,69.0,41.0,58.0,33.59504132231405,27.0,2.5,36.0,40.0,40.0,53.0,41.0,40.77922077922078,37.0,29.0,30.0,74.0,69.0,100.2,74.0,69.0,128.3,228.5
GDPa1-198,0.5955662838645679,0.9882726717092355,-0.09421670239152181,1.4879961343105368,-0.7030091700323343,-0.07194895653066011,-0.6221312588362683,-0.5546923698811923,-2.288630525619751,0.42913429244675744,-0.33663482592738236,-0.7331089008529331,-0.7599553887201604,0.032619487449213946,0.020902511902597544,0.25476609125813565,0.6332622462847081,-0.2679009882246378,0.3866485086113107,-0.3343019134447832,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,3.0,47.0,2.0,4.666666666666667,3.0,0.0,3.0,8.0,0.0,1.0,78.81355932203391,8.0,8.0,8.0,79.90654205607477,3.0,10.0,11.0,1.0,-10.500000000000002,0.0,32.0,32.0,16.0,16.0,16.0,-6.9,14.0,14.0,14.0,-1.0,32.0,65.0,35.0,52.0,37.67272727272727,29.0,-1.0,42.0,35.0,35.0,57.0,35.0,40.03125,31.0,28.0,32.0,74.0,65.0,105.0,74.0,65.0,102.6,207.6
GDPa1-199,1.7873999568527188,-1.5082172097677375,0.25955295679852114,-0.6073955717541392,-0.04165988123001974,-0.8420657993662434,-1.5155104735026703,-1.5297866898669632,-0.7640185027327603,-1.437788818795578,-1.5531177009476975,0.16649060552687128,1.8105799788456058,1.7035228287084299,1.5257359953036844,0.18921056165738223,1.2910770160510614,-0.8543549348755081,-2.0867166229760374,-0.7157135097939172,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,49.0,1.0,4.875,0.6,2.0,3.0,7.0,4.0,0.0,80.59829059829059,7.0,12.0,7.0,78.39285714285714,-1.0,10.0,10.0,4.0,-6.100000000000001,4.0,33.0,33.0,18.0,18.0,18.0,-8.0,17.0,17.0,17.0,0.0,34.0,70.0,42.0,55.0,30.34,26.0,4.0,39.0,40.0,40.0,49.0,40.0,40.97619047619048,34.0,24.0,35.0,74.0,70.0,116.5,74.0,70.0,132.7,249.2
GDPa1-200,1.9235966336814825,-2.526313706600946,0.23670960927054238,0.725343817380445,-0.47150088063820744,2.504408513580439,2.4965448892720046,0.4192675398425622,0.25817217496555106,2.1934116481600734,-0.3626675930364706,0.29285965602209874,-0.5796794623939079,0.13105916675336318,0.7655477557174348,1.6344381132979262,-1.2538268916502573,-1.2925826467826331,1.3574091211861514,1.1443409373505478,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,5.142857142857143,0.75,1.0,2.0,8.0,1.0,0.5,81.37931034482759,7.0,8.0,6.0,79.34579439252337,0.0,13.0,12.0,0.5,-7.4,1.0,32.0,32.0,16.0,16.0,16.0,-9.100000000000003,16.0,16.0,16.0,0.5,30.0,65.0,37.0,52.0,36.42948717948718,27.0,1.5,36.0,42.0,42.0,52.0,38.0,39.767857142857146,36.0,32.0,33.0,74.0,65.0,103.9,74.0,65.0,126.7,230.6
GDPa1-201,1.068023596644217,3.6537623472883736,3.458539220764425,-0.17586064001656154,0.3934828852342719,1.5460019373509386,-5.100041025428413,6.196831443202825,-0.7848690480963677,4.97528969226692,-1.704778147076668,4.465708769908031,0.3340658006733765,-0.33978540387019696,3.4356427904815625,-1.9560031108422142,2.704510776443182,2.0860427627385008,0.9521957659607705,3.035949418066711,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,2.0,47.0,1.0,4.1,1.5,0.0,3.0,6.0,4.0,0.5,80.42016806722688,10.0,7.0,9.0,77.10280373831776,2.0,11.0,10.0,3.5,-8.2,-4.0,30.0,30.0,15.0,15.0,15.0,-10.5,16.0,16.0,16.0,-0.5,30.0,65.0,37.0,53.0,38.13636363636363,25.0,-4.5,41.0,38.0,38.0,58.0,40.0,36.41428571428571,35.0,30.0,36.0,74.0,65.0,103.1,74.0,65.0,122.1,225.2
GDPa1-202,-1.7910688282601186,1.3476679066639532,0.6255797308017317,1.7302963862313405,-1.246689251071115,-0.2255079447665721,0.5610692868619942,-1.1363649570447345,-0.7526764885267161,0.15159717527797487,1.856607298943632,0.4709640018063452,0.2325822692414835,0.5363731353540702,-0.9107483928051823,0.3663424965990423,1.1148641158358026,1.5037366182953165,0.15986859031130138,-0.2969442058890569,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,3.0,4.625,1.75,2.0,6.0,8.0,1.0,0.5,81.65354330708661,8.0,9.0,7.0,83.7037037037037,4.0,12.0,12.0,1.5,-3.200000000000001,1.0,30.0,30.0,15.0,15.0,15.0,-8.8,18.0,18.0,18.0,-0.5,29.0,66.0,50.0,51.0,37.47222222222222,29.0,0.5,37.0,45.0,45.0,53.0,37.0,37.65277777777778,35.0,29.0,33.0,74.0,37.0,104.4,74.0,8.0,142.8,247.2
GDPa1-203,0.22472188460950332,-1.2836483954355415,0.031462396651012796,0.505844282626425,-0.2098880232299714,-0.43574678837636527,-1.2600432871899152,0.7071469561308233,-2.0297578740960733,0.0011994653597960378,-0.46716200504989774,0.19573636322172874,-0.27047588934055333,0.06693940337750988,-0.15932341786048884,-0.47347819984933937,-0.7700132672230559,-0.5365793668951961,0.005843573847715513,-1.105246010062384,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,47.0,0.0,4.444444444444445,1.3333333333333333,1.0,4.0,8.0,1.0,2.5,89.52380952380952,6.0,7.0,8.0,80.09345794392523,2.0,12.0,9.0,1.5,-8.2,1.0,34.0,34.0,18.0,18.0,18.0,-6.800000000000002,16.0,16.0,16.0,2.5,32.0,65.0,40.0,50.0,39.18518518518518,25.0,3.5,40.0,38.0,38.0,56.0,38.0,42.47619047619048,33.0,32.0,33.0,29.33333333333333,65.0,112.6,5.0,65.0,118.4,231.0
GDPa1-204,1.12145889572515,0.5001657881691909,0.7344384816881082,2.9756811670966616,1.6895784304238692,0.28617169663498754,0.9385182490727254,1.777406422890141,3.3472435844733965,0.45537789952716046,-1.9749063969162075,-0.24760645818013585,1.0191747270516853,0.3459706534413044,-0.1356594795772553,0.01730942177566247,-0.9331376990822506,-1.3030736607329179,-0.23653131742424274,-0.36806578123077527,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,49.0,3.0,6.0,0.6,3.0,2.0,6.0,0.5,2.5,80.42016806722688,6.0,7.0,6.0,81.12612612612614,-1.0,11.0,8.0,2.0,-4.899999999999999,0.5,31.0,31.0,16.0,16.0,16.0,-10.1,18.0,18.0,18.0,2.5,31.0,68.0,41.0,53.0,36.86363636363637,23.0,3.0,42.0,43.0,43.0,52.0,46.0,28.261904761904763,42.0,28.0,35.0,74.0,34.5,115.0,74.0,1.0,133.2,248.2
GDPa1-205,1.5115779848866993,-1.1054540595257574,1.5950288380881745,2.940797472579751,1.516365401515891,-0.36725181058771916,-0.9293855377071082,1.3214346433220818,3.4750049489307164,0.6636419859820442,-0.8704000051670744,-0.9623852066561618,0.5584186301257683,0.2227365502636087,-1.2526140945139916,0.8851364608322607,-0.34210050395532626,0.36778999724834194,-0.42897163262273247,0.3648628791092738,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,49.0,2.0,5.714285714285714,1.0,2.0,3.0,6.0,3.5,2.0,79.23076923076923,10.0,7.0,6.0,76.48648648648648,1.0,12.0,9.0,5.5,-6.2,-3.5,31.0,31.0,14.0,14.0,14.0,-13.7,18.0,18.0,18.0,2.0,30.0,68.0,39.0,54.0,33.46296296296296,23.0,-1.5,40.0,38.0,38.0,55.0,44.0,32.72857142857143,41.0,28.0,34.0,74.0,68.0,108.1,74.0,68.0,119.3,227.4
GDPa1-206,-1.314725423606781,1.5740941699540034,-0.19964622853298084,1.1419016069717618,-0.5125546133946709,-0.04320830430584303,-0.6477529325836664,-0.9679182170243367,-1.956558870290616,1.2841773546231026,-0.3599069300271756,-0.42532946777077507,-1.3008527166945707,-0.7943637887276375,0.006563013793848473,0.16302645795658297,0.960185563495398,0.17235383533930163,-0.6500629184548827,-1.2627782526370441,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,3.0,5.0,1.0,0.0,2.0,8.0,2.0,3.0,79.82758620689656,8.0,10.0,7.0,78.7037037037037,1.0,10.0,7.0,1.0,-5.9,2.0,30.0,30.0,14.0,14.0,14.0,-9.7,18.0,18.0,18.0,3.0,29.0,66.0,36.0,52.0,38.4,30.0,5.0,40.0,38.0,38.0,54.0,37.0,37.55,34.0,31.0,31.0,74.0,66.0,102.3,74.0,66.0,114.9,217.2
GDPa1-207,-1.726035471158074,2.1574630361691747,0.53744524915638,-1.5466916029902489,-1.2290720363318908,-0.16274558962639243,0.9172215606100329,-0.1980279028490305,0.4325060288628613,-0.46397496157188084,2.3289409911694308,-0.5520655918510212,-1.1755512549262745,-1.0919283308636394,0.41071427721489495,-0.3108191904598282,1.9114047258158215,-1.100347145656991,-1.0335043305220155,0.006367385668975048,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,3.0,5.125,1.2,3.0,5.0,8.0,1.0,0.0,79.74789915966386,6.0,7.0,7.0,79.43396226415095,2.0,11.0,11.0,1.0,-5.800000000000002,1.0,32.0,32.0,15.0,15.0,15.0,-7.200000000000001,16.0,16.0,16.0,0.0,34.0,64.0,40.0,47.0,36.12396694214876,24.0,1.0,41.0,39.0,39.0,54.0,38.0,34.30952380952381,36.0,29.0,35.0,74.0,64.0,101.6,74.0,64.0,115.1,216.7
GDPa1-208,-6.166135297339177,-0.7315753490436724,0.4798321401900972,-1.898295647742441,-1.4907037199274606,0.3468128915654412,1.1281340015019987,0.3596905110220919,0.5037525204013338,-0.2573699051521076,-1.6560809255011981,0.5498353631407622,1.172771247093586,-2.5089920607122345,-0.4798933312897002,-0.9958614131075814,1.0923527381929898,-0.5612603344681352,-0.2722525816395347,-1.2199778257561007,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,-1.0,49.0,2.0,4.875,1.5,1.0,4.0,8.0,2.0,2.0,80.3448275862069,8.0,11.0,7.0,79.82142857142857,2.0,11.0,9.0,0.0,-6.800000000000001,2.0,34.0,34.0,15.0,15.0,15.0,-8.3,18.0,18.0,18.0,2.0,38.0,70.0,36.0,51.0,35.73737373737374,24.0,4.0,39.0,39.0,39.0,53.0,37.0,36.54545454545455,36.0,33.0,32.0,74.0,70.0,120.0,74.0,70.0,117.0,237.0
GDPa1-209,1.832003939867648,0.71946388784964,-0.3827614833595334,0.8710840778189668,-0.15813916475291062,0.042919909886924026,0.6891640865214154,-0.39692177821531366,-1.311229539614881,-1.2830361966964976,-0.22602853537838322,-0.18234578667683463,-0.9358628442594162,0.3234012106321331,-0.2266139722383362,-0.11828221339455357,0.22519146585910388,0.5682287983148003,0.5619347235950873,1.111872536418591,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,1.0,5.571428571428571,1.5,1.0,2.0,8.0,2.5,0.5,80.5,6.0,9.0,6.0,80.09345794392523,2.0,10.0,10.0,3.0,-6.000000000000001,2.5,34.0,34.0,15.0,15.0,15.0,-8.400000000000002,16.0,16.0,16.0,-0.5,29.0,65.0,37.0,52.0,39.8,28.0,2.0,39.0,42.0,42.0,55.0,38.0,41.48148148148148,35.0,35.0,32.0,74.0,65.0,109.9,74.0,65.0,128.7,238.6
GDPa1-210,-0.5239148524790658,0.9426046770857359,0.8423281021322591,-1.3056320721532424,0.8773313319404998,2.203019657054687,0.11090034092290656,0.33720289938525827,-0.33748270776202816,-0.7366825521455367,3.175785265725828,-0.6449536837386324,0.7369673929550905,0.7071936235996942,1.6845350658241678,-0.4821648009256962,0.6816354081307286,-0.48656790540280825,-1.3324867459968397,-0.8038504751299687,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,2.0,4.0,1.0,3.0,4.0,9.0,2.0,1.0,82.26890756302521,8.0,6.0,9.0,81.69811320754718,1.0,9.0,8.0,3.0,-5.299999999999998,-2.0,35.0,35.0,18.0,18.0,18.0,-5.400000000000001,17.0,17.0,17.0,1.0,36.0,64.0,40.0,44.0,35.916666666666664,23.0,-1.0,40.0,43.0,43.0,49.0,35.0,38.833333333333336,34.0,29.0,35.0,74.0,64.0,112.5,74.0,64.0,127.3,239.8
GDPa1-211,-5.207843428460157,-1.5711767313953466,2.412681864602317,0.6912602126242199,0.05877770248101213,0.7497519776347032,-2.9321679382801085,-1.4882186723015614,3.5408875904934134,-1.068598335143306,-0.5899735374697714,3.33981682430808,-3.192035130872298,1.620289277150359,-1.0114158866484317,-1.6852488518842976,0.16265449632586598,-1.3584572363473177,0.3704104759850148,0.4054170572776828,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,6.666666666666667,1.0,2.0,4.0,9.0,3.0,1.0,78.75,8.0,12.0,5.0,80.89285714285714,1.0,9.0,8.0,2.0,-7.4,3.0,35.0,35.0,16.0,16.0,16.0,-7.7,17.0,17.0,17.0,1.0,37.0,70.0,36.0,53.0,34.81944444444444,25.0,4.0,40.0,37.0,37.0,50.0,36.0,34.5625,36.0,27.0,35.0,74.0,70.0,125.0,74.0,70.0,120.6,245.6
GDPa1-212,-0.1371654820844196,1.0550968911219383,0.011765675281660408,-0.9867243586564854,0.05451441604537133,-1.388899301963981,-1.6840825923244287,-0.04666323555963697,1.1992965831495421,1.0495299093784813,0.6522242970995812,-0.5790176887126179,1.1728225818526516,1.7151905679206694,1.1718913431315436,-0.6793210302191215,-1.6413543618704072,0.7767942170962039,1.361447737347664,-1.4336756540652222,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,2.0,49.0,2.0,5.75,1.0,1.0,2.0,8.0,1.0,1.5,77.00854700854701,10.0,9.0,7.0,78.14159292035399,1.0,12.0,10.0,2.5,-10.500000000000002,-1.0,31.0,31.0,16.0,16.0,16.0,-10.000000000000002,15.0,15.0,15.0,1.5,31.0,71.0,34.0,58.0,35.016666666666666,30.0,0.5,46.0,33.0,33.0,59.0,40.0,40.62222222222222,35.0,30.0,31.0,74.0,71.0,100.2,74.0,71.0,96.0,196.2
GDPa1-213,1.7578757741589213,1.9766099926179668,0.7725094700144156,-0.06912311602711543,-1.6940880058456815,0.28691093202677737,0.905348162052679,-2.512134222954557,1.3041787396593165,-0.40680248845149614,-1.2736069836621995,-0.04708598286646986,0.6547012974020048,-0.6103545586501828,-0.6899268545000021,-0.6173727539777939,0.2581819832494941,-0.5225950814076639,0.6156973277637837,-0.3024581861286599,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,3.0,48.0,4.0,7.0,0.8,3.0,4.0,10.0,4.0,2.5,79.32203389830508,5.0,10.0,5.0,79.35779816513761,0.0,11.0,8.0,1.5,-5.300000000000001,4.0,30.0,30.0,16.0,16.0,16.0,-7.800000000000002,16.0,16.0,16.0,2.5,32.0,66.0,40.0,53.0,36.51136363636363,26.0,6.5,42.0,41.0,41.0,51.0,39.0,36.76,36.0,28.0,35.0,74.0,66.0,99.2,74.0,66.0,126.3,225.5
GDPa1-214,0.5783105862200297,2.199740599645369,-1.766443925988439,-1.2579229943576484,-3.2008238090500853,0.22523588748979692,1.056271172667732,2.328232496100685,1.373512783967365,0.6861861006528044,1.2877683269934115,-0.9393975297501261,-0.5923346428582295,-0.10946477462775783,-1.5561637039456075,-0.7749100532798354,-0.060945715540011214,-0.5118751866697487,-0.8695051323172739,-0.10638167055267252,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,4.3,4.0,1.0,7.0,9.0,3.0,1.5,79.7560975609756,8.0,11.0,9.0,80.65420560747663,7.0,9.0,7.0,1.5,-5.4,3.0,32.0,32.0,17.0,17.0,17.0,-8.000000000000002,15.0,15.0,15.0,1.5,28.0,65.0,45.0,53.0,33.57142857142857,33.0,4.5,43.0,38.0,38.0,53.0,34.0,38.30681818181818,32.0,25.0,37.0,73.0,65.0,103.1,73.0,65.0,122.1,225.2
GDPa1-215,2.1175203662422604,0.7019955145866527,-0.47161412608006287,-0.6929091390708311,-0.3846074999038847,1.6286927676215226,1.7149729226825967,-0.5907742587581275,0.7997675659358214,-0.5957425896826479,0.7497047796872987,2.4890189986385627,-0.39298945596896323,0.5284738077264753,0.10345157344015304,0.4829378196387703,1.09105735146983,1.0365895009049166,0.09178343623681863,-0.9262471673123311,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,2.0,4.3,3.0,1.0,5.0,7.0,3.0,0.0,80.24793388429752,7.0,11.0,9.0,77.28971962616822,5.0,9.0,9.0,3.0,-6.3,3.0,28.0,28.0,17.0,17.0,17.0,-9.300000000000002,14.0,14.0,14.0,0.0,30.0,65.0,42.0,57.0,33.04938271604938,27.0,3.0,43.0,39.0,39.0,54.0,38.0,40.0,33.0,24.0,35.0,73.0,65.0,98.8,73.0,65.0,127.0,225.8
GDPa1-216,-0.9315035342523721,1.5205936597711773,-0.8876740028919861,0.42342514357097866,-0.9594764730735397,1.8033406338203193,-0.37865582630530414,-0.3973183001931496,0.6190784501866976,-0.23371726163546183,0.34781564840861223,-0.5798608101630368,1.0784752835779574,-0.6585387816475654,0.48514638230641494,-1.1684803265153996,-0.6289107160993764,1.3892946020078518,-0.4878933294061843,-0.7093465570751596,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,2.0,7.5,0.75,2.0,4.0,8.0,2.0,2.0,78.34782608695653,7.0,9.0,5.0,80.55555555555557,0.0,9.0,7.0,0.0,-5.999999999999999,2.0,34.0,34.0,15.0,15.0,15.0,-6.3,16.0,16.0,16.0,2.0,31.0,66.0,37.0,50.0,34.34920634920635,30.0,4.0,45.0,39.0,39.0,53.0,35.0,41.44444444444444,33.0,26.0,38.0,74.0,66.0,112.9,74.0,66.0,124.1,237.0
GDPa1-217,3.036354529683251,0.47835868752693567,0.5173548443018773,-0.9198152024755105,0.28444997738187283,-1.8318140927844977,1.7545420196126158,1.3421223150337203,-0.05456476230408948,0.4129087621164346,-0.5377465499701855,-0.9544409092102791,-0.5767283940799756,-0.3381149673816723,-0.864395435252999,-0.41475856950804363,-0.218214845957887,1.01493940134015,1.029584205050998,-0.4295143395709012,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,3.0,47.0,1.0,4.666666666666667,1.0,2.0,3.0,8.0,2.5,3.5,77.27272727272728,7.0,10.0,8.0,78.41121495327103,1.0,13.0,8.0,1.0,-11.200000000000005,2.5,29.0,29.0,18.0,18.0,18.0,-9.6,15.0,15.0,15.0,3.5,31.0,65.0,40.0,54.0,36.96153846153846,26.0,6.0,42.0,31.0,31.0,57.0,37.0,39.04285714285714,33.0,27.0,38.0,73.0,65.0,98.5,73.0,65.0,107.5,206.0
GDPa1-218,0.8277939902548992,-2.0304386032525703,0.443953871614067,1.4794899749846524,0.9481275461728251,-0.9379815758725081,-0.8254241094149568,0.8180909217541779,-0.12141415272604728,1.1094711560455603,1.09487113287106,1.6410024995661372,0.3169610259489065,-0.6282639640211785,-0.9914305091046316,0.3882698174169909,-0.48559143726610027,-0.007997655044379652,-1.195791357365049,-1.572138012092876,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,2.0,4.375,1.5,0.0,2.0,7.0,2.5,3.5,81.52542372881356,13.0,11.0,7.0,79.009009009009,2.0,13.0,9.0,6.0,-4.800000000000001,-2.5,32.0,32.0,13.0,13.0,13.0,-11.000000000000004,15.0,15.0,15.0,3.5,31.0,69.0,38.0,57.0,40.85470085470085,30.0,1.0,35.0,41.0,41.0,55.0,35.0,39.02797202797203,33.0,36.0,27.0,74.0,69.0,111.2,74.0,69.0,121.8,233.0
