antibody_id,combined_net_charge,vh_vl_thermal_balance,vl_charge_separation,vl_surface_polar_fraction,vh_charge_separation,vh_positive_charge_clustering,vl_negative_charge_clustering,vh_avg_local_entropy,cdr_entropy_std,vh_most_frequent_aa_fraction,vh_charge_ratio,vh_helix_formers_propensity,vl_surface_charge_density,vh_turn_formers_propensity,vl_entropy_normalized,vl_avg_local_entropy,vl_sequence_entropy,cdr_total_net_charge,vh_stabilizing_LEWV_count,vh_entropy_variation,vl_flexible_residues_count,cdr_h2_hydrophobicity_mean,vh_sheet_formers_propensity,vl_unfolding_resistance,cdr_global_charge_density,vl_thermal_stability_score,vh_vl_hydrophobic_balance,cdr_h2_net_charge,vh_vhh_fr1_thermal_score,cdr_h3_hydrophobicity_mean,vh_sheet_formers_count,vl_thermal_stability_sum,vh_surface_polar_fraction,vh_net_charge,vl_motif_risk,vl_turn_formers_propensity,vh_thermolabile_DN_count,predicted_thermal_stability,vh_negative_charge_clustering,combined_risk_score,vh_flexibility_ratio,vh_thermal_stability_std,vh_charge_density
GDPa1-118,2.5,0.0279761904761904,34.4375,0.4732142857142857,33.1474358974359,1.085972850678733,0.8448275862068967,2.86508327502856,0.300941318237579,0.1,1.0,0.2916666666666667,0.1785714285714285,0.2333333333333333,0.9203433934436605,2.7645068939275443,3.9776579690681295,-1.0,0.0,0.2295978095292395,38.0,-1.525,0.325,0.3303571428571428,-0.0185185185185185,-0.0946428571428571,0.0226190476190476,-3.0,-0.0633333333333333,-0.7230769230769233,39.0,-10.6,0.45,-0.5,0.1513513513513513,0.3392857142857143,0.0,0.7305877976190477,1.2087912087912087,2.3806944241067693,3.4,0.4630214777835785,0.0041666666666666
GDPa1-119,-5.0,0.0374319382364892,37.27272727272727,0.514018691588785,38.95959595959596,1.0874704491725768,0.8532695374800637,2.785256219836337,0.2683265130204729,0.1130434782608695,0.75,0.2521739130434782,0.1775700934579439,0.2782608695652174,0.9044079145603182,2.6836478433511144,3.9087859751767287,-6.0,0.0,0.215829836362045,39.0,-0.7875000000000001,0.3217391304347826,0.3177570093457944,-0.1111111111111111,-0.1130841121495327,0.0239739943112556,-1.0,-0.0866666666666667,-0.3846153846153845,37.0,-12.100000000000003,0.4608695652173913,-2.0,0.302843665768194,0.3177570093457944,0.0,0.7108872409589597,0.968013468013468,2.5216589787918875,5.0,0.4777831606306679,0.017391304347826
GDPa1-120,4.5,0.0168574079802041,38.61904761904762,0.5094339622641509,38.52307692307692,1.1375291375291376,0.8335517693315858,2.827773023182267,0.2239256686277769,0.1229508196721311,1.181818181818182,0.2459016393442623,0.1509433962264151,0.2868852459016393,0.9168815846254564,2.6838349118062257,3.962696280277606,1.5,1.0,0.2726478485737833,37.0,0.575,0.3524590163934426,0.3254716981132075,0.0277777777777777,-0.0660377358490566,0.0612434271574389,0.0,-0.0866666666666666,-1.1153846153846154,43.0,-7.000000000000001,0.4262295081967213,2.5,0.1514285714285714,0.2830188679245283,1.0,0.7401252706464584,0.9305084745762712,2.2681307651027938,5.571428571428571,0.4855697855738015,0.0204918032786885
GDPa1-121,5.0,0.018362831858407,37.47916666666666,0.4814814814814814,37.08571428571429,1.1556818181818185,0.84375,2.834830312677138,0.5824980406703907,0.1327433628318584,1.25,0.2300884955752212,0.1851851851851851,0.3097345132743362,0.9178898399585826,2.698960323606692,3.967053887328664,1.5,0.0,0.3031297210075015,38.0,-0.0125,0.3274336283185841,0.324074074074074,0.0277777777777777,-0.075,0.0311373320222878,0.0,-0.0933333333333333,0.2307692307692307,37.0,-8.100000000000001,0.4336283185840708,3.0,0.3028169634985012,0.324074074074074,1.0,0.7305770648967551,0.9137466307277629,2.6778898991929703,5.0,0.4709012459075579,0.0265486725663716
GDPa1-122,-1.5,0.069231943808215,41.3,0.5045045045045045,36.875,1.344729344729345,0.8550420168067226,2.805798100851919,0.3832462952637022,0.1101694915254237,1.0,0.2033898305084746,0.1981981981981982,0.2711864406779661,0.9475750062584024,2.770938842323967,4.095351041561258,-2.0,0.0,0.277671617436807,37.0,0.5125,0.3474576271186441,0.3333333333333333,-0.037037037037037,-0.1099099099099099,0.0416857535501603,0.0,-0.0166666666666666,-1.1076923076923078,41.0,-12.200000000000005,0.4406779661016949,1.0,0.1513636363636363,0.3243243243243243,1.0,0.734075240494732,0.9649532710280372,2.310673832692776,3.5454545454545454,0.4586711255125115,0.0084745762711864
GDPa1-123,9.5,0.0320034555878426,36.975,0.4953271028037383,37.89523809523809,1.07831715210356,0.8434684684684685,2.7705651288779647,0.4318769041036129,0.1092436974789916,1.875,0.3025210084033613,0.1682242990654205,0.2521008403361344,0.9138052684263056,2.8395558243776486,3.9494006628677374,3.5,0.0,0.2317469959286746,38.0,-0.7124999999999999,0.3277310924369748,0.322429906542056,0.0648148148148148,-0.0757009345794392,0.0142935678944474,0.0,-0.06,-1.5923076923076922,39.0,-8.100000000000003,0.4789915966386555,7.5,0.4542722371967654,0.2990654205607476,0.0,0.7351211419147098,0.9902912621359222,3.911594675063228,4.5,0.4523772233197847,0.0630252100840336
GDPa1-124,1.5,0.0239057239057239,37.01234567901235,0.4907407407407407,39.05,0.9992492492492492,1.0,2.820463502454688,0.2380410611047572,0.1570247933884297,1.0909090909090908,0.2396694214876033,0.1666666666666666,0.3223140495867768,0.9196078362904706,2.737028849373411,3.9744789439423633,1.5,1.0,0.2617649292185209,40.0,-0.7125,0.3140495867768595,0.3148148148148148,0.0277777777777777,-0.1148148148148148,0.0270125497398224,0.0,-0.1166666666666666,0.3384615384615385,38.0,-12.4,0.4214876033057851,2.0,0.302803738317757,0.3425925925925926,1.0,0.7032487756351393,0.9307692307692308,2.2915241452852806,5.5,0.4937627496000098,0.0165289256198347
GDPa1-125,-1.5,0.0251348681711116,40.125,0.4766355140186916,35.484848484848484,1.1410018552875694,0.8337662337662338,2.760661217187114,0.2492565034292303,0.1300813008130081,0.8461538461538461,0.2520325203252032,0.1401869158878504,0.2601626016260163,0.9171039032140152,2.7509905309904337,3.963657125231513,-4.0,1.0,0.2541299175014397,38.0,-0.0375,0.3333333333333333,0.322429906542056,-0.074074074074074,-0.0682242990654205,0.0017475875693336,-1.0,-0.0633333333333333,-0.823076923076923,41.0,-7.3,0.4796747967479675,-2.0,0.3028301886792453,0.3177570093457944,0.0,0.7432442443583314,1.0066964285714286,2.0682733007185883,4.555555555555555,0.4597774825559966,0.016260162601626
GDPa1-126,2.5,0.0136766076421248,41.37037037037037,0.5045045045045045,37.388888888888886,1.074074074074074,0.8505747126436782,2.782227428904481,0.4448010954160883,0.1034482758620689,1.2,0.2844827586206896,0.1621621621621621,0.2758620689655172,0.929624785087749,2.770721787053657,4.017771476374369,-2.5,0.0,0.2688472641160649,39.0,-0.5875,0.3017241379310345,0.3243243243243243,-0.0462962962962962,-0.0972972972972973,0.0128145386766076,0.0,-0.0733333333333333,-0.7461538461538461,35.0,-10.8,0.4655172413793103,2.5,0.3027272727272727,0.3243243243243243,0.0,0.7144192684063374,1.010893246187364,1.9082206710570653,4.75,0.4563619188223843,0.021551724137931
GDPa1-127,0.0,0.0029860952815135,38.125,0.4766355140186916,45.21111111111111,1.1631205673758864,0.8434684684684685,2.700437513650225,0.2528795069789172,0.1300813008130081,0.8181818181818182,0.2601626016260163,0.1588785046728972,0.2764227642276423,0.9249216957553,2.7956362167815785,3.997445062455693,-2.0,0.0,0.2781582078039977,34.0,2.025,0.3252032520325203,0.3411214953271028,-0.037037037037037,-0.0542056074766355,0.0155763239875389,0.0,-0.1166666666666666,-0.9923076923076924,40.0,-5.800000000000001,0.4308943089430894,-1.0,0.302843665768194,0.2897196261682243,0.0,0.7482875541372237,1.0063636363636366,2.278316148498896,4.875,0.4756451935932706,0.008130081300813
GDPa1-128,2.5,0.0144230769230769,37.142857142857146,0.4807692307692308,34.52,1.1489361702127658,0.8331108144192257,2.7843381623652723,0.3043602520351157,0.125,0.9090909090909092,0.25,0.173076923076923,0.2916666666666667,0.9265010340473072,2.807179512738411,4.004270848991251,0.0,0.0,0.189803336588245,39.0,-0.9625,0.3083333333333333,0.3125,0.0,-0.1019230769230769,0.0057692307692308,-2.0,-0.0499999999999999,-0.9692307692307692,37.0,-10.6,0.4833333333333333,-0.5,0.3029268989149057,0.3365384615384615,0.0,0.7100000000000001,1.0093457943925233,2.3931424522135534,4.0,0.4515828643043637,0.0041666666666666
GDPa1-129,9.0,0.05261803874092,34.666666666666664,0.4910714285714285,34.582417582417584,1.1229183187946077,0.8509021842355176,2.838972991606884,0.2945557668130854,0.1271186440677966,1.625,0.2627118644067797,0.2053571428571428,0.2796610169491525,0.9349277721567614,2.815894065668727,4.040690605174758,4.0,1.0,0.2871989794787763,35.0,1.0375,0.3474576271186441,0.34375,0.074074074074074,-0.0848214285714285,0.0438861985472155,0.0,-0.06,-1.1153846153846154,41.0,-9.5,0.4322033898305085,5.5,0.454066339066339,0.3125,1.0,0.7403938407990315,0.954177897574124,3.639956740428624,6.333333333333333,0.4711833922593743,0.0466101694915254
GDPa1-130,2.0,0.0261904761904761,36.358024691358025,0.4642857142857143,32.0,1.1783960720130933,0.8509021842355176,2.8431879934755893,0.2149304861657303,0.1166666666666666,1.181818181818182,0.275,0.1607142857142857,0.2916666666666667,0.9250698583997452,2.7220203220416472,3.998085410751333,-1.5,1.0,0.2830849236822709,38.0,-1.675,0.3166666666666666,0.3303571428571428,-0.0277777777777777,-0.0928571428571428,0.0214285714285714,-1.0,-0.06,-0.4538461538461539,38.0,-10.4,0.4416666666666666,2.0,0.3027149877149876,0.3392857142857143,1.0,0.7281473214285715,0.9729729729729728,2.04353822818275,4.75,0.477202496035197,0.0166666666666666
GDPa1-131,2.0,0.0017899572311104,40.35714285714285,0.4953271028037383,35.31111111111111,1.2486772486772486,0.8337662337662338,2.808010967788669,0.3340049996365033,0.135593220338983,0.8181818181818182,0.2372881355932203,0.1588785046728972,0.3220338983050847,0.9159596749593888,2.7491841316053827,3.95871185299088,1.0,1.0,0.2602942580260255,35.0,-0.8875,0.3135593220338983,0.3364485981308411,0.0185185185185185,-0.0626168224299065,0.0314430540155235,0.0,-0.0833333333333333,-0.5615384615384615,37.0,-6.7,0.4576271186440678,-1.0,0.3028301886792453,0.2897196261682243,0.0,0.7342099635672422,0.9315789473684212,2.465113609405166,5.375,0.4802057157568635,0.0084745762711864
GDPa1-132,4.5,0.0296902654867256,41.34444444444444,0.504424778761062,37.86813186813187,1.1076923076923078,0.8546218487394959,2.749982487253606,0.281282974397876,0.1416666666666666,1.625,0.2666666666666666,0.168141592920354,0.275,0.9291878076756572,2.7740969649756573,4.015882891420218,1.5,0.0,0.2669197770856075,38.0,0.1374999999999999,0.3083333333333333,0.331858407079646,0.0277777777777777,-0.0946902654867256,0.0006637168141593,0.0,-0.0533333333333333,-1.415384615384615,37.0,-10.7,0.4916666666666666,5.5,0.1513392857142857,0.3097345132743362,0.0,0.7166624262536874,1.0603829160530194,2.683164818695955,5.25,0.4369687250441004,0.0458333333333333
GDPa1-133,4.0,0.0266277258566978,38.94230769230769,0.5046728971962616,34.06818181818182,1.1458333333333337,0.8434684684684685,2.885344738988626,0.302534691079505,0.1,1.0,0.275,0.1962616822429906,0.2583333333333333,0.9379531309625329,2.80902337543338,4.053765988394536,-1.0,0.0,0.2206030877724218,34.0,-0.625,0.3,0.3411214953271028,-0.0185185185185185,-0.0542056074766355,0.0334112149532709,0.0,-0.09,-0.5000000000000001,36.0,-5.8,0.4833333333333333,0.5,0.1514150943396226,0.2429906542056074,0.0,0.7312757009345795,1.01010101010101,2.196054896048384,3.7,0.4640933514810236,0.0041666666666666
GDPa1-134,1.5,0.0111804147824731,38.82142857142857,0.5094339622641509,40.63095238095238,1.0500667556742322,0.8335517693315858,2.749964587672678,0.2418530575240128,0.1157024793388429,1.0769230769230769,0.2809917355371901,0.1415094339622641,0.2644628099173554,0.9155469692439644,2.7100573252940405,3.956928168564466,0.5,0.0,0.2404642397165876,39.0,-1.525,0.2975206611570248,0.3160377358490566,0.0092592592592592,-0.0698113207547169,0.0102915951972555,1.0,-0.0533333333333333,-2.0538461538461537,36.0,-7.4,0.512396694214876,1.0,0.1514285714285714,0.3113207547169811,0.0,0.7183662092624357,1.0083333333333333,1.674062335217938,5.0,0.4483789073538115,0.0082644628099173
GDPa1-135,-3.0,0.0589189189189189,30.446428571428573,0.4324324324324324,32.676923076923075,1.2857142857142856,1.4415584415584417,2.7925771236515127,0.2881480673973504,0.1083333333333333,0.7142857142857143,0.275,0.1351351351351351,0.25,0.90467086657731,2.747809228703748,3.909922434886573,-5.0,0.0,0.2721419864172902,42.0,-1.475,0.3333333333333333,0.3108108108108108,-0.0925925925925925,-0.1189189189189189,0.0353603603603603,-4.0,-0.0533333333333333,0.9538461538461538,40.0,-13.200000000000005,0.4583333333333333,-3.5,0.1513636363636363,0.3693693693693693,0.0,0.7229572072072072,1.2040133779264213,2.2954103212836783,4.625,0.4708856903042747,0.0291666666666666
GDPa1-136,3.0,0.0375474083438685,41.18888888888889,0.4867256637168141,38.63636363636363,0.932601880877743,0.8512241054613936,2.7520322257760603,0.2667753803436256,0.1260504201680672,1.2222222222222223,0.1848739495798319,0.168141592920354,0.2941176470588235,0.9377198863353104,2.750982445728246,4.052757921887162,1.5,0.0,0.2492566850999817,39.0,-0.05,0.3277310924369748,0.3274336283185841,0.0277777777777777,-0.0946902654867256,0.0011898564735629,-1.0,-0.01,-0.6538461538461539,39.0,-10.7,0.4705882352941176,2.5,0.1513392857142857,0.3274336283185841,0.0,0.7324200565181825,0.9641203703703703,1.964493644517855,3.230769230769231,0.4521789317455268,0.0210084033613445
GDPa1-137,6.5,0.0097023809523809,36.76923076923077,0.5,37.0,1.0909090909090908,0.8347826086956521,2.7924991083346065,0.3307110869981957,0.1166666666666666,1.1,0.2666666666666666,0.1785714285714285,0.2916666666666667,0.9164322247720352,2.8079331618432715,3.960754179302389,2.5,0.0,0.2126005287597057,38.0,-1.2875,0.3,0.3303571428571428,0.0462962962962962,-0.0830357142857143,0.0047619047619048,-1.0,-0.1033333333333333,-1.053846153846154,36.0,-9.3,0.475,2.0,0.3027027027027026,0.3392857142857143,0.0,0.7311770833333334,1.0457516339869282,3.1427345889848444,4.0,0.4814445854809138,0.0166666666666666
GDPa1-138,6.0,0.01638358390898,38.15,0.4766355140186916,36.40476190476191,1.0786435786435786,0.8434684684684685,2.79814031177869,0.1693735351620815,0.1043478260869565,1.4,0.2782608695652174,0.1682242990654205,0.2695652173913043,0.9199654149978588,2.767821542326292,3.976024373403958,0.0,0.0,0.2682321274659174,37.0,-1.25,0.3043478260869565,0.3271028037383178,0.0,-0.0644859813084112,0.0301503453880536,-1.0,-0.08,-0.5846153846153846,35.0,-6.9,0.4956521739130435,4.5,0.1514150943396226,0.2803738317757009,0.0,0.7270251930109712,1.0325476992143658,2.455366323095269,4.875,0.4506798057763334,0.0391304347826087
GDPa1-139,2.0,0.0031989616735379,35.21212121212121,0.4594594594594595,34.53333333333333,1.070957095709571,0.8505747126436782,2.873871248503497,0.2381424939871158,0.1101694915254237,1.0909090909090908,0.2627118644067797,0.1801801801801801,0.2542372881355932,0.9361422956175672,2.7932475555613827,4.045939688241915,-1.5,0.0,0.2156195191602683,32.0,-1.2125,0.3220338983050847,0.3558558558558559,-0.0277777777777777,-0.0603603603603603,0.0282485875706214,-1.5,-0.0233333333333333,-1.2923076923076924,38.0,-6.700000000000002,0.4830508474576271,1.0,0.3027397831526272,0.2792792792792792,0.0,0.7399618262330128,1.0114285714285716,2.2134486964138667,5.428571428571429,0.4658990314411969,0.0084745762711864
GDPa1-140,2.5,0.0509652509652509,26.08333333333333,0.4324324324324324,35.87777777777778,1.176923076923077,2.5,2.776354850778028,0.4332690726695832,0.1428571428571428,1.0,0.2352941176470588,0.1261261261261261,0.3193277310924369,0.9000198908041965,2.683903006110577,3.889821252024113,0.5,0.0,0.2883764890433711,44.0,0.5625,0.3445378151260504,0.3018018018018018,0.0092592592592592,-0.1081081081081081,0.0472405178287531,0.0,-0.0866666666666666,-0.0615384615384615,41.0,-12.0,0.4117647058823529,0.5,0.1513636363636363,0.3873873873873873,1.0,0.7204517753047166,0.9278752436647172,2.052736712406815,7.0,0.4918788244183363,0.0042016806722689
GDPa1-141,2.0,0.0247899159663865,36.44545454545455,0.4553571428571428,38.343434343434346,1.1632453567937435,0.8542372881355932,2.8667947993738125,0.3766662720296272,0.1428571428571428,1.1,0.2352941176470588,0.1875,0.3193277310924369,0.9383929005475036,2.8130383860822823,4.055666640919099,2.0,1.0,0.2905979653981992,35.0,0.1375,0.3361344537815126,0.34375,0.037037037037037,-0.0785714285714285,0.0152310924369747,0.0,-0.0333333333333333,-0.8076923076923078,40.0,-8.8,0.4453781512605042,1.5,0.1513513513513513,0.3214285714285714,1.0,0.7390034138655462,0.9794238683127572,1.9503690167098384,5.857142857142857,0.4801592725889757,0.0126050420168067
GDPa1-142,2.5,0.0229084112149532,38.5,0.4859813084112149,37.763888888888886,1.1812714776632305,0.8434684684684685,2.788884733283494,0.2179629736307259,0.112,0.9230769230769232,0.256,0.1869158878504672,0.224,0.940573345029225,2.7356687106892235,4.065090365183992,-3.0,0.0,0.2968947494724694,36.0,-1.3,0.328,0.3317757009345794,-0.0555555555555555,-0.0813084112149533,0.0062803738317757,-3.0,-0.0533333333333333,0.0923076923076923,41.0,-8.700000000000003,0.472,-0.5,0.1514150943396226,0.2897196261682243,0.0,0.729372523364486,1.0051169590643274,2.25461400246983,4.333333333333333,0.456978599061269,0.004
GDPa1-143,3.5,0.0018382352941176,40.94444444444444,0.5089285714285714,38.55303030303031,1.1245704467353952,0.8509021842355176,2.720697171630443,0.1838431296971843,0.1092436974789916,1.0,0.2689075630252101,0.1875,0.2605042016806723,0.9342910662341254,2.81640797344832,4.037938807959536,-0.5,0.0,0.2724421990217561,36.0,-0.8624999999999999,0.3193277310924369,0.3392857142857143,-0.0092592592592592,-0.0598214285714285,0.035189075630252,-1.0,-0.0566666666666666,-1.484615384615385,38.0,-6.700000000000001,0.4705882352941176,0.5,0.1513513513513513,0.2767857142857143,0.0,0.7351615021008404,0.932601880877743,2.399334021143815,4.875,0.4599042279401201,0.0042016806722689
GDPa1-144,4.0,0.0536792452830188,38.05714285714286,0.4716981132075472,30.734265734265733,1.0449927431059507,0.8335517693315858,2.7539692380909053,0.3679867043978963,0.125,1.0833333333333333,0.225,0.160377358490566,0.225,0.9120539987749972,2.721180852516724,3.941831801360025,-0.5,0.0,0.2857645154274296,39.0,-1.2375,0.3333333333333333,0.3160377358490566,-0.0092592592592592,-0.0886792452830188,0.040880503144654,-2.0,-0.01,0.1076923076923077,40.0,-9.400000000000002,0.4833333333333333,1.5,0.1514285714285714,0.320754716981132,0.0,0.7433895440251572,0.974025974025974,2.62075374219826,3.0,0.4628984769903655,0.0125
GDPa1-145,6.5,0.0161011574441097,34.01851851851852,0.5,39.65079365079365,1.0728155339805825,0.960144927536232,2.732588367504494,0.240692425219638,0.1176470588235294,1.4,0.2857142857142857,0.1415094339622641,0.2436974789915966,0.9205229836174972,2.7775305310172618,3.978434144886001,1.0,0.0,0.2640645245704287,41.0,-1.0375,0.2941176470588235,0.3066037735849056,0.0185185185185185,-0.0858490566037735,0.022514666243856,1.0,-0.0666666666666666,-1.3384615384615386,35.0,-9.1,0.5126050420168067,4.0,0.3028708791208791,0.3396226415094339,0.0,0.7675377556683052,1.0074074074074073,2.817306997345644,5.428571428571429,0.4374399592604354,0.0336134453781512
GDPa1-146,4.0,0.0128700720969473,39.15,0.5,37.25974025974026,1.153679653679654,0.8431818181818183,2.841717031216858,0.1840819964768219,0.0975609756097561,1.1666666666666667,0.3008130081300813,0.1698113207547169,0.2439024390243902,0.9373419637249482,2.8588240907824924,4.051124567539745,-3.5,0.0,0.3100408312779145,34.0,-0.5875,0.3170731707317073,0.339622641509434,-0.0648148148148148,-0.0754716981132075,0.025924221506366,-1.0,-0.0633333333333333,-0.6923076923076923,39.0,-8.000000000000002,0.4471544715447154,2.5,0.1514285714285714,0.2735849056603773,0.0,0.7330794600398834,1.0073710073710074,2.202910756515569,4.375,0.4598335460562407,0.0203252032520325
GDPa1-147,1.5,0.0066733606240828,37.958333333333336,0.4579439252336448,33.80357142857143,1.1384408602150538,0.8434684684684685,2.7119146573023687,0.461426945090164,0.1570247933884297,1.0,0.1735537190082644,0.1588785046728972,0.3305785123966942,0.9185538228039052,2.7672550560385942,3.969923573442386,-0.5,0.0,0.254364978688525,36.0,-0.225,0.3471074380165289,0.3317757009345794,-0.0092592592592592,-0.0719626168224299,0.0285008109986869,0.0,-0.1333333333333333,0.4615384615384617,42.0,-7.7,0.4545454545454545,1.0,0.1514150943396226,0.308411214953271,0.0,0.7312755850776241,0.9515072083879422,1.881205041377606,4.6,0.4765077408339274,0.0082644628099173
GDPa1-148,2.0,0.0327026198866248,36.66666666666666,0.4953271028037383,36.025,1.2620689655172417,0.8492063492063492,2.8771655342691025,0.3012997997608082,0.1475409836065573,1.1111111111111112,0.2377049180327868,0.1775700934579439,0.3114754098360656,0.9160214670231192,2.784391777997238,3.958978913847156,-2.0,1.0,0.2695363051418789,36.0,-0.2,0.3360655737704918,0.3317757009345794,-0.037037037037037,-0.0859813084112149,0.0627393902252183,-1.0,-0.0866666666666666,1.2384615384615385,41.0,-9.2,0.3852459016393442,1.5,0.302843665768194,0.2990654205607476,0.0,0.7313308181400338,0.9202586206896552,2.1065085564749544,5.25,0.5024830844929595,0.0122950819672131
GDPa1-149,3.0,0.0119120209059233,37.36666666666667,0.5178571428571429,40.66115702479339,1.0548885077186965,1.0256410256410258,2.7061306934709903,0.3031616120199991,0.1219512195121951,0.9166666666666666,0.2520325203252032,0.1428571428571428,0.2926829268292683,0.9281856748426612,2.7724088021677544,4.011551745374484,0.5,0.0,0.2582373013725905,42.0,-0.4625,0.2926829268292683,0.3125,0.0092592592592592,-0.0758928571428571,0.000362950058072,0.0,-0.1033333333333333,-0.9230769230769232,36.0,-8.5,0.5040650406504065,0.0,0.1513513513513513,0.3214285714285714,0.0,0.7118263646922184,1.0073710073710074,2.45509426505567,5.75,0.4804444700032381,0.0
GDPa1-150,3.5,0.0054420643453808,38.54166666666666,0.4859813084112149,33.83076923076923,1.2567191844300276,0.8434684684684685,2.907882397726212,0.3081811780857706,0.1061946902654867,1.181818181818182,0.2566371681415929,0.1588785046728972,0.2743362831858407,0.9130768934717356,2.785432135148926,3.9462526786879697,0.5,1.0,0.2452534453850662,35.0,-1.35,0.3274336283185841,0.3364485981308411,0.0092592592592592,-0.0691588785046729,0.0101728558431891,1.0,-0.0933333333333333,-0.4769230769230768,37.0,-7.399999999999999,0.4690265486725664,2.5,0.302843665768194,0.308411214953271,1.0,0.7385954428914068,0.9778846153846156,2.474404485944416,5.142857142857143,0.4759828112652167,0.0221238938053097
GDPa1-151,1.0,0.0090171192443919,41.54320987654321,0.4821428571428571,36.31666666666667,1.0665064102564104,0.8509021842355176,2.779976914983308,0.2295121564914065,0.1239669421487603,1.0909090909090908,0.2314049586776859,0.1607142857142857,0.2892561983471074,0.940141279385876,2.802558786548816,4.063223008541167,2.0,0.0,0.2979206599172564,38.0,-1.25,0.3471074380165289,0.3303571428571428,0.037037037037037,-0.0767857142857142,0.0232438016528925,-1.0,-0.0966666666666666,-0.7153846153846156,42.0,-8.6,0.4380165289256198,1.5,0.3027027027027026,0.3214285714285714,0.0,0.7240610242030696,0.9307692307692308,2.216162274675113,6.0,0.473288980273616,0.012396694214876
GDPa1-152,4.0,0.0017670619649728,39.125,0.514018691588785,36.1,1.0694444444444442,0.8434684684684685,2.8129000607236816,0.3038467803938766,0.134453781512605,1.0909090909090908,0.2689075630252101,0.1682242990654205,0.3025210084033613,0.925202870477608,2.747723340819963,3.998660279387607,-1.0,0.0,0.2270898232941052,37.0,-0.8624999999999999,0.3025210084033613,0.3271028037383178,-0.0185185185185185,-0.0925233644859813,0.0230896096756459,-2.0,-0.1366666666666666,-0.4076923076923077,36.0,-9.9,0.4705882352941176,2.0,0.3028301886792453,0.2990654205607476,0.0,0.7130362051362601,1.010377358490566,2.316081022629455,4.333333333333333,0.4676045870767695,0.0168067226890756
GDPa1-153,1.5,0.0161239495798319,39.11111111111112,0.4375,33.63333333333333,1.1245704467353952,0.8509021842355176,2.777873401620971,0.3941476243499013,0.1176470588235294,1.0909090909090908,0.2521008403361344,0.1607142857142857,0.2773109243697479,0.9319947875254015,2.749642773476955,4.028014456494612,-1.5,0.0,0.2456911238176876,36.0,-0.35,0.3361344537815126,0.3392857142857143,-0.0277777777777777,-0.0741071428571428,0.0105042016806722,-2.0,-0.0666666666666666,-0.0538461538461537,40.0,-8.299999999999999,0.4453781512605042,2.0,0.1513513513513513,0.3214285714285714,0.0,0.7415769432773109,1.0603960396039604,1.7861445786447945,4.222222222222222,0.4765943253733077,0.0168067226890756
GDPa1-154,5.0,0.0444633467367769,41.55555555555556,0.490566037735849,36.09090909090909,1.2461695607763024,0.8179012345679012,2.82603771346307,0.2244058044089183,0.1147540983606557,1.2222222222222223,0.2295081967213114,0.1415094339622641,0.2950819672131147,0.9279570857606424,2.696402570141632,4.010563799798723,-1.0,1.0,0.2933977266030057,37.0,-0.8624999999999999,0.360655737704918,0.3254716981132075,-0.0185185185185185,-0.0952830188679245,0.0284565419115372,-1.0,-0.0933333333333333,0.0538461538461538,44.0,-10.1,0.4262295081967213,2.5,0.1514285714285714,0.3490566037735849,0.0,0.7324257655428394,0.9202586206896552,2.571265305346645,5.125,0.478769923463251,0.0204918032786885
GDPa1-155,2.5,0.0017772330320208,38.125,0.4766355140186916,36.96666666666667,1.202508960573477,0.8434684684684685,2.830188116946161,0.3607309138610259,0.1147540983606557,1.0909090909090908,0.2540983606557377,0.1588785046728972,0.2868852459016393,0.9101897283409464,2.805840298414232,3.933774558594633,-1.5,1.0,0.2860024690973193,34.0,0.2249999999999999,0.3360655737704918,0.3411214953271028,-0.0277777777777777,-0.0588785046728972,0.0019151218017466,0.0,-0.07,-0.7230769230769233,41.0,-6.300000000000001,0.4426229508196721,1.5,0.302843665768194,0.2990654205607476,1.0,0.7430082733261836,0.9305084745762712,2.3391455419193763,5.714285714285714,0.4752147706088097,0.0122950819672131
GDPa1-156,2.0,0.0052321730811686,38.125,0.4672897196261682,42.96428571428572,1.0102272727272728,0.8434684684684685,2.6575905741251327,0.1975738516935193,0.1732283464566929,1.0,0.1732283464566929,0.1588785046728972,0.3385826771653543,0.9149960235103048,2.795636216781579,3.954547020719404,2.0,0.0,0.278634934597449,33.0,0.1499999999999999,0.3464566929133858,0.3457943925233645,0.037037037037037,-0.0682242990654205,0.057914489660755,0.0,-0.1433333333333332,-1.623076923076923,44.0,-7.3,0.4724409448818897,1.0,0.302843665768194,0.308411214953271,0.0,0.7347244094488189,0.9225181598062954,3.126555562895166,5.1,0.4639445985127761,0.0078740157480314
GDPa1-157,2.5,0.0533877233877233,31.28125,0.4636363636363636,37.0,1.061881188118812,1.9642857142857144,2.7949010406778902,0.3144306956100898,0.1367521367521367,1.2,0.2564102564102564,0.1454545454545454,0.3162393162393162,0.9100446651246388,2.708908175551796,3.9331476058045376,0.5,1.0,0.2757679306301949,42.0,-0.4375,0.3162393162393162,0.3090909090909091,0.0092592592592592,-0.1209090909090909,0.0344211344211344,1.0,-0.0866666666666666,-0.9615384615384616,37.0,-13.3,0.4358974358974359,3.0,0.1513761467889908,0.3727272727272727,1.0,0.7133960761460761,0.9203539823008848,2.2520933570233383,7.0,0.4794635641761414,0.0256410256410256
