antibody_id,vh_hydrophobic_surface_area,vh_hydrophobic_ratio,vh_hydrophobic_density,vh_max_hydrophobic_patch,vh_hydrophobic_clustering,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vl_hydrophobic_density,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_surface_curvature_mean,vh_surface_curvature_std,vh_surface_curvature_max,vh_surface_curvature_min,vh_high_curvature_regions,vl_surface_curvature_mean,vl_surface_curvature_std,vl_surface_curvature_max,vl_surface_curvature_min,vl_high_curvature_regions,vh_net_charge,vh_absolute_charge,vh_positive_charge_count,vh_negative_charge_count,vh_charge_ratio,vh_charge_density,vh_positive_charge_clustering,vh_negative_charge_clustering,vh_charge_separation,vl_net_charge,vl_absolute_charge,vl_positive_charge_count,vl_negative_charge_count,vl_charge_ratio,vl_charge_density,vl_positive_charge_clustering,vl_negative_charge_clustering,vl_charge_separation,full_hydrophobic_patches_count,full_hydrophobic_patches_density,full_beta_strand_prone_count,full_beta_strand_prone_density,full_aromatic_stacking_count,full_aromatic_stacking_density,full_charge_clusters_count,full_charge_clusters_density,vh_aggregation_risk_score,vh_hydrophobic_risk,vh_surface_risk,vh_electrostatic_risk,vh_motif_risk,vh_patch_risk,vl_aggregation_risk_score,vl_hydrophobic_risk,vl_surface_risk,vl_electrostatic_risk,vl_motif_risk,vl_patch_risk,combined_hydrophobic_area,combined_net_charge,combined_risk_score,vh_vl_charge_balance,vh_vl_hydrophobic_balance,extraction_success
GDPa1-186,118.8,0.31896551724137934,1.0241379310344827,3,0.24324324324324326,109.6,0.3055555555555556,1.0148148148148148,3,0.23357664233576642,0.6732758620689656,0.6423767503711201,2.5,0.0,17,0.714814814814815,0.685945524078074,2.4,0.0,18,1.0,1.0,9,8,1.0,0.008620689655172414,1.1851851851851851,0.9227272727272727,35.208333333333336,2.0,2.0,10,8,1.1111111111111112,0.018518518518518517,0.9818181818181819,0.84375,37.325,0,0.0,1,0.0045045045045045045,5,0.02242152466367713,0,0.0,1.1952049819684754,0.07297297297297298,0.1683189655172414,0.2,0.45391304347826084,0.30000000000000004,1.4029955290618135,0.07007299270072992,0.17870370370370375,0.4,0.4542188326573796,0.30000000000000004,228.39999999999998,3.0,2.5982005110302886,1.0,0.013409961685823757,True
GDPa1-187,128.5,0.3448275862068966,1.1077586206896552,3,0.2582781456953642,113.4,0.32710280373831774,1.0598130841121496,3,0.2463768115942029,0.6000000000000001,0.588393487856319,2.5,0.0,13,0.7009345794392524,0.6662063511121809,2.7,0.0,17,2.0,2.0,10,8,1.1111111111111112,0.017241379310344827,1.1106382978723404,0.9227272727272727,35.675,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,38.125,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.2300921393607833,0.07748344370860927,0.15000000000000002,0.4,0.3026086956521739,0.30000000000000004,1.0519768770173195,0.07391304347826087,0.1752336448598131,0.2,0.3028301886792453,0.30000000000000004,241.9,3.0,2.2820690163781028,1.0,0.017724782468578837,True
GDPa1-188,115.5,0.3008130081300813,0.9390243902439024,3,0.23225806451612904,105.0,0.2803738317757009,0.9813084112149533,3,0.21804511278195488,0.6691056910569106,0.6445998420020558,2.6,0.0,18,0.6210280373831776,0.6380840693731014,2.5,0.0,14,0.0,0.0,11,10,1.0,0.0,1.1410018552875694,0.9302521008403363,36.29090909090909,0.5,0.5,8,7,1.0,0.004672897196261682,0.9752604166666667,0.8337662337662338,39.607142857142854,1,0.0043859649122807015,1,0.0043859649122807015,5,0.021834061135371178,0,0.0,1.1418820361307178,0.0696774193548387,0.16727642276422766,0.0,0.6049281940116514,0.30000000000000004,1.0749293032881977,0.06541353383458647,0.1552570093457944,0.1,0.45425876010781674,0.30000000000000004,220.5,0.5,2.2168113394189155,0.5,0.020439176354380417,True
GDPa1-189,115.5,0.2833333333333333,0.9625,3,0.22147651006711408,109.6,0.3177570093457944,1.0242990654205606,3,0.24087591240875914,0.6654166666666667,0.644909419780966,2.5,0.0,16,0.680373831775701,0.6599970620631932,2.6,0.0,15,0.5,0.5,10,9,1.0,0.004166666666666667,1.3670886075949367,1.0666666666666667,33.53333333333333,0.0,0.0,8,8,0.8888888888888888,0.0,0.9752604166666667,0.8434684684684685,37.53125,0,0.0,1,0.0044444444444444444,4,0.017699115044247787,0,0.0,1.086578632291843,0.06644295302013423,0.16635416666666666,0.1,0.45378151260504196,0.30000000000000004,0.8451998974347471,0.07226277372262774,0.17009345794392525,0.0,0.30284366576819405,0.30000000000000004,225.1,0.5,1.9317785297265901,0.5,0.034423676012461046,True
GDPa1-190,125.1,0.3103448275862069,1.0784482758620688,3,0.23809523809523808,104.6,0.29906542056074764,0.9775700934579439,3,0.2296296296296296,0.6439655172413793,0.6129758943766072,2.5,0.0,15,0.6308411214953271,0.662395992887287,2.4,0.0,15,-1.0,1.0,9,10,0.8181818181818182,0.008620689655172414,1.198966408268734,0.932142857142857,33.71111111111111,1.0,1.0,8,7,1.0,0.009345794392523364,0.9752604166666667,0.8337662337662338,40.67857142857143,0,0.0,0,0.0,4,0.018018018018018018,0,0.0,1.1863329942171772,0.07142857142857142,0.16099137931034482,0.2,0.45391304347826084,0.30000000000000004,0.8780142636023434,0.06888888888888887,0.15771028037383178,0.2,0.15141509433962266,0.30000000000000004,229.7,0.0,2.0643472578195206,2.0,0.011279407025459265,True
GDPa1-191,119.3,0.275,0.9941666666666666,2,0.21621621621621623,113.0,0.32407407407407407,1.0462962962962963,3,0.2446043165467626,0.6658333333333333,0.6550439976741171,2.6,0.0,18,0.6879629629629631,0.667321566190043,2.4,0.0,16,1.0,1.0,8,7,1.0,0.008333333333333333,1.1538461538461537,0.9523809523809523,37.910714285714285,2.0,2.0,9,7,1.125,0.018518518518518517,0.9795918367346939,0.833976833976834,39.82539682539682,0,0.0,0,0.0,6,0.02643171806167401,0,0.0,1.3876257192066015,0.06486486486486487,0.16645833333333332,0.2,0.7563025210084033,0.2,1.0967739048636482,0.07338129496402877,0.17199074074074078,0.4,0.1514018691588785,0.30000000000000004,232.3,3.0,2.4843996240702495,1.0,0.04907407407407405,True
GDPa1-192,118.3,0.27049180327868855,0.9696721311475409,2,0.21333333333333335,121.7,0.32407407407407407,1.1268518518518518,3,0.2446043165467626,0.6655737704918033,0.7031277303688513,2.9000000000000004,0.0,19,0.7143518518518519,0.6813674610230628,2.6,0.0,17,4.0,4.0,10,6,1.4285714285714286,0.03278688524590164,1.0871287128712872,0.9327217125382262,38.8,0.5,0.5,10,9,1.0,0.004629629629629629,0.9818181818181819,0.8495575221238938,38.93333333333333,0,0.0,1,0.0043859649122807015,6,0.026200873362445413,0,0.0,1.9865917897303886,0.064,0.16639344262295083,0.8,0.7561983471074379,0.2,0.954786221425493,0.07338129496402877,0.17858796296296298,0.1,0.3028169634985012,0.30000000000000004,240.0,4.5,2.941378011155882,3.5,0.05358227079538552,True
GDPa1-193,115.4,0.2916666666666667,0.9616666666666667,3,0.22666666666666666,112.7,0.3177570093457944,1.0532710280373832,6,0.24087591240875914,0.6270833333333333,0.6239289433812867,2.5,0.0,15,0.6289719626168225,0.6110752505467125,2.3,0.0,13,1.5,1.5,13,11,1.0833333333333333,0.0125,1.0967250571210965,1.0909090909090908,33.15384615384615,4.0,4.0,13,8,1.4444444444444444,0.037383177570093455,0.9779131759329777,0.8434684684684685,38.02884615384615,0,0.0,0,0.0,3,0.01327433628318584,0,0.0,1.1272918417366948,0.06799999999999999,0.15677083333333333,0.30000000000000004,0.3025210084033613,0.30000000000000004,1.7809208587164562,0.07226277372262774,0.15724299065420563,0.8,0.15141509433962266,0.6000000000000001,228.10000000000002,5.5,2.9082127004531513,2.5,0.026090342679127687,True
GDPa1-194,104.3,0.2892561983471074,0.8619834710743801,2,0.2222222222222222,100.9,0.29245283018867924,0.9518867924528303,3,0.22556390977443608,0.618595041322314,0.656944222930324,2.3,0.0,17,0.6400943396226417,0.6646895931568201,2.4,0.0,17,3.5,3.5,11,7,1.375,0.028925619834710745,1.1578947368421053,1.0268741159830266,36.15584415584416,3.5,3.5,9,5,1.5,0.0330188679245283,0.9814814814814815,0.9318681318681319,38.37777777777778,0,0.0,1,0.0044444444444444444,5,0.022123893805309734,0,0.0,1.5750654269972453,0.06666666666666667,0.1546487603305785,0.7000000000000001,0.45375,0.2,1.681992208387442,0.06766917293233082,0.16002358490566043,0.7000000000000001,0.45429945054945053,0.30000000000000004,205.2,7.0,3.257057635384687,0.0,0.0031966318415718176,True
GDPa1-195,132.4,0.3559322033898305,1.1220338983050848,3,0.2645161290322581,107.0,0.2897196261682243,1.0,3,0.22388059701492538,0.6648305084745763,0.6171733446725626,2.5,0.0,16,0.7023364485981307,0.672190698686371,2.4,0.0,17,3.5,3.5,12,8,1.3333333333333333,0.029661016949152543,1.1385964912280702,0.921875,33.0625,3.5,3.5,13,8,1.4444444444444444,0.03271028037383177,0.9779131759329777,0.8434684684684685,36.93269230769231,0,0.0,1,0.004484304932735426,5,0.022321428571428572,0,0.0,1.8506906709565267,0.07935483870967742,0.16620762711864406,0.7000000000000001,0.6051282051282051,0.30000000000000004,1.5455919570222045,0.06716417910447761,0.17558411214953268,0.7000000000000001,0.30284366576819405,0.30000000000000004,239.4,7.0,3.3962826279787315,0.0,0.06621257722160623,True
GDPa1-196,109.6,0.2845528455284553,0.8910569105691056,2,0.2222222222222222,103.3,0.2803738317757009,0.9654205607476635,3,0.21804511278195488,0.6207317073170732,0.6257329630338858,2.5,0.0,16,0.6271028037383178,0.6468572613291088,2.3,0.0,16,-2.5,2.5,12,14,0.8,0.02032520325203252,1.1623711340206186,0.9285714285714286,42.67857142857143,1.0,1.0,9,8,1.0,0.009345794392523364,0.9805269186712486,0.8434684684684685,40.05555555555556,0,0.0,0,0.0,4,0.017467248908296942,0,0.0,1.2243086098893776,0.06666666666666667,0.1551829268292683,0.5,0.3024590163934426,0.2,1.0250194234484113,0.06541353383458647,0.15677570093457946,0.2,0.3028301886792453,0.30000000000000004,212.89999999999998,-1.5,2.2493280333377887,3.5,0.004179013752754368,True
GDPa1-197,128.3,0.3247863247863248,1.0965811965811967,2,0.24666666666666665,100.2,0.2702702702702703,0.9027027027027027,3,0.21167883211678834,0.626923076923077,0.5870955040152982,2.5,0.0,14,0.627027027027027,0.6583074045680936,2.7,0.0,15,-0.5,0.5,11,11,0.9166666666666666,0.004273504273504274,1.3636363636363638,0.9330143540669856,33.59504132231405,3.0,3.0,11,7,1.375,0.02702702702702703,0.9796999117387467,0.8345864661654135,40.77922077922078,0,0.0,1,0.004424778761061947,3,0.013215859030837005,0,0.0,0.8333169761273209,0.074,0.15673076923076926,0.1,0.3025862068965517,0.2,1.4230001895444204,0.0635036496350365,0.15675675675675674,0.6000000000000001,0.3027397831526272,0.30000000000000004,228.5,2.5,2.2563171656717413,3.5,0.05451605451605451,True
GDPa1-198,102.6,0.2796610169491525,0.8694915254237288,2,0.2191780821917808,105.0,0.29906542056074764,0.9813084112149533,3,0.2296296296296296,0.6322033898305085,0.6672586665784884,2.5,0.0,16,0.6242990654205609,0.6597707222111157,2.5,0.0,14,-1.0,1.0,10,11,0.8333333333333334,0.00847457627118644,1.1178947368421053,1.0120068610634647,37.67272727272727,0.0,0.0,8,8,0.8888888888888888,0.0,0.9752604166666667,0.8434684684684685,40.03125,0,0.0,0,0.0,3,0.013392857142857142,0,0.0,0.7750863233972127,0.06575342465753424,0.15805084745762712,0.2,0.15128205128205127,0.2,0.8277938439232745,0.06888888888888887,0.15607476635514023,0.0,0.3028301886792453,0.30000000000000004,207.6,-1.0,1.602880167320487,1.0,0.019404403611595122,True
GDPa1-199,132.7,0.3333333333333333,1.1341880341880342,3,0.25165562913907286,116.5,0.30357142857142855,1.0401785714285714,2,0.23239436619718312,0.6931623931623933,0.6618707617446116,2.5,0.0,18,0.6705357142857143,0.6554562741296466,2.4,0.0,17,0.0,0.0,10,10,0.9090909090909091,0.0,1.1445652173913043,1.0744897959183672,30.34,4.0,4.0,12,7,1.5,0.03571428571428571,0.9777777777777779,0.8347826086956521,40.976190476190474,0,0.0,0,0.0,3,0.013157894736842105,0,0.0,0.851373493928872,0.07549668874172186,0.1732905982905983,0.0,0.3025862068965517,0.30000000000000004,1.3887035897819349,0.06971830985915493,0.1676339285714286,0.8,0.15135135135135133,0.2,249.2,4.0,2.2400770837108066,4.0,0.029761904761904767,True
GDPa1-200,126.7,0.3448275862068966,1.092241379310345,3,0.2582781456953642,103.9,0.29906542056074764,0.9710280373831777,3,0.2296296296296296,0.7150862068965518,0.6270902917026234,2.5,0.0,16,0.666355140186916,0.6635987873037154,2.4,0.0,16,0.5,0.5,13,12,1.0,0.004310344827586207,1.1153846153846154,0.9327485380116959,36.42948717948718,1.0,1.0,8,7,1.0,0.009345794392523364,0.9752604166666667,0.8337662337662338,39.767857142857146,0,0.0,0,0.0,2,0.009009009009009009,0,0.0,0.8075593432588342,0.07748344370860927,0.17877155172413794,0.1,0.15130434782608695,0.30000000000000004,0.8868927682752406,0.06888888888888887,0.166588785046729,0.2,0.15141509433962266,0.30000000000000004,230.60000000000002,1.5,1.6944521115340747,0.5,0.04576216564614893,True
GDPa1-201,122.1,0.3025210084033613,1.0260504201680671,3,0.23333333333333334,103.1,0.2897196261682243,0.9635514018691588,3,0.22388059701492538,0.6525210084033614,0.6514318018148867,2.6,0.0,15,0.6514018691588785,0.6599510723837272,2.4,0.0,16,-0.5,0.5,11,10,1.0,0.004201680672268907,1.0927456382001837,0.9394736842105263,38.13636363636363,-4.0,4.0,7,10,0.6363636363636364,0.037383177570093455,1.1910946196660483,0.8373913043478259,36.41428571428571,0,0.0,0,0.0,3,0.013333333333333334,0,0.0,0.7844014385415183,0.06999999999999999,0.16313025210084034,0.1,0.15127118644067797,0.30000000000000004,1.6328448350734426,0.06716417910447761,0.16285046728971964,0.8,0.3028301886792453,0.30000000000000004,225.2,-4.5,2.417246273614961,3.5,0.012801382235137049,True
GDPa1-202,142.8,0.33070866141732286,1.1244094488188978,4,0.25,104.39999999999999,0.2962962962962963,0.9666666666666666,3,0.22794117647058826,0.6216535433070867,0.593620632029337,2.5,0.0,15,0.7018518518518521,0.6858330270664202,2.4,0.0,18,-0.5,0.5,12,12,0.9230769230769231,0.003937007874015748,1.0487987987987988,0.9313333333333335,37.47222222222222,1.0,1.0,9,8,1.0,0.009259259259259259,0.9795918367346939,0.84375,37.65277777777778,0,0.0,1,0.004291845493562232,6,0.02564102564102564,0,0.0,1.4863657667791528,0.075,0.15541338582677167,0.1,0.7559523809523809,0.4,1.0466622794026408,0.06838235294117648,0.17546296296296301,0.2,0.3028169634985012,0.30000000000000004,247.2,0.5,2.5330280461817933,1.5,0.03441236512102658,True
GDPa1-203,118.4,0.30158730158730157,0.9396825396825397,2,0.23270440251572327,112.6,0.3177570093457944,1.0523364485981308,3,0.24087591240875914,0.6361111111111113,0.6609768771286674,2.5,0.0,18,0.6420560747663552,0.6529641090417927,2.5,0.0,16,2.5,2.5,12,9,1.2,0.01984126984126984,1.190721649484536,1.0,39.18518518518518,1.0,1.0,7,6,1.0,0.009345794392523364,0.9654135338345865,0.8180428134556574,42.476190476190474,0,0.0,0,0.0,4,0.017241379310344827,0,0.0,1.3824390985324948,0.06981132075471698,0.15902777777777782,0.5,0.4536,0.2,0.8841918867538392,0.07226277372262774,0.1605140186915888,0.2,0.15141509433962266,0.30000000000000004,231.0,3.5,2.266630985286334,1.5,0.0161697077584928,True
GDPa1-204,133.2,0.3445378151260504,1.1193277310924368,3,0.25806451612903225,115.0,0.2972972972972973,1.0360360360360361,5,0.22857142857142856,0.6550420168067227,0.6232334684673001,2.5,0.0,16,0.6193693693693693,0.6675952262327761,2.4,0.0,18,2.5,2.5,11,8,1.2222222222222223,0.02100840336134454,1.1758893280632412,0.9214601769911505,36.86363636363637,0.5,0.5,7,6,1.0,0.0045045045045045045,1.3214285714285714,1.4453125,28.261904761904763,0,0.0,0,0.0,2,0.008733624454148471,0,0.0,1.1924510454810684,0.07741935483870967,0.16376050420168067,0.5,0.15127118644067797,0.30000000000000004,0.9747774072774072,0.06857142857142856,0.15484234234234232,0.1,0.15136363636363634,0.5,248.2,3.0,2.1672284527584758,2.0,0.047240517828753104,True
GDPa1-205,119.3,0.3076923076923077,1.0196581196581196,3,0.23648648648648649,108.1,0.2882882882882883,0.9738738738738738,3,0.22142857142857145,0.6230769230769231,0.6001616043598569,2.5,0.0,14,0.668918918918919,0.6517839018318261,2.4,0.0,18,2.0,2.0,12,9,1.2,0.017094017094017096,1.1289473684210527,0.9719626168224299,33.46296296296296,-3.5,3.5,7,10,0.6363636363636364,0.03153153153153153,1.3214285714285714,0.9249999999999999,32.72857142857143,0,0.0,0,0.0,3,0.013215859030837005,0,0.0,1.2293013836117286,0.07094594594594594,0.15576923076923077,0.4,0.3025862068965517,0.30000000000000004,1.3850219375219377,0.06642857142857143,0.16722972972972974,0.7000000000000001,0.15136363636363634,0.30000000000000004,227.39999999999998,-1.5,2.614323321133666,5.5,0.019404019404019424,True
GDPa1-206,114.9,0.3103448275862069,0.9905172413793104,3,0.23809523809523808,102.3,0.28703703703703703,0.9472222222222222,3,0.2222222222222222,0.6094827586206897,0.6287615698909247,2.5,0.0,14,0.7027777777777778,0.6834631764625267,2.4,0.0,18,3.0,3.0,10,7,1.25,0.02586206896551724,1.0989473684210527,1.0466165413533834,38.4,2.0,2.0,10,8,1.1111111111111112,0.018518518518518517,0.9818181818181819,0.84375,37.55,0,0.0,1,0.0045045045045045045,2,0.008968609865470852,0,0.0,1.2751036089098309,0.07142857142857142,0.15237068965517242,0.6000000000000001,0.15130434782608695,0.30000000000000004,1.2451780746096124,0.06666666666666667,0.17569444444444446,0.4,0.3028169634985012,0.30000000000000004,217.2,5.0,2.5202816835194435,1.0,0.02330779054916987,True
GDPa1-207,115.1,0.31092436974789917,0.9672268907563025,3,0.23841059602649006,101.6,0.3018867924528302,0.9584905660377357,4,0.23134328358208955,0.6378151260504202,0.5976131230262764,2.5,0.0,15,0.5915094339622643,0.6594906445798597,2.4,0.0,16,0.0,0.0,11,11,0.9166666666666666,0.0,1.103896103896104,0.932601880877743,36.12396694214876,1.0,1.0,7,6,1.0,0.009433962264150943,0.9665653495440729,0.960144927536232,34.30952380952381,0,0.0,2,0.008968609865470852,5,0.022321428571428572,0,0.0,1.136061706083264,0.07152317880794702,0.15945378151260506,0.0,0.6050847457627119,0.30000000000000004,1.2715935303783796,0.06940298507462686,0.14787735849056607,0.2,0.4543131868131868,0.4,216.7,1.0,2.4076552364616437,1.0,0.009037577295068988,True
GDPa1-208,117.0,0.31896551724137934,1.0086206896551724,3,0.24324324324324326,120.0,0.3125,1.0714285714285714,3,0.23776223776223776,0.642241379310345,0.625072528490862,2.5,0.0,15,0.6455357142857144,0.6591577950115509,2.3,0.0,18,2.0,2.0,11,9,1.1,0.017241379310344827,1.0984848484848484,1.0108932461873639,35.73737373737374,2.0,2.0,11,8,1.2222222222222223,0.017857142857142856,1.0389610389610389,0.8448275862068967,36.54545454545455,0,0.0,0,0.0,4,0.01762114537444934,0,0.0,1.2361420134527332,0.07297297297297298,0.16056034482758624,0.4,0.3026086956521739,0.30000000000000004,1.2354153026028027,0.07132867132867132,0.1613839285714286,0.4,0.30270270270270266,0.30000000000000004,237.0,4.0,2.471557316055536,0.0,0.006465517241379337,True
GDPa1-209,128.7,0.3416666666666667,1.0725,3,0.25641025641025644,109.9,0.3177570093457944,1.0271028037383179,3,0.24087591240875914,0.6354166666666666,0.6106143024765216,2.5,0.0,15,0.6490654205607477,0.6525643631524776,2.5,0.0,16,-0.5,0.5,10,10,0.9090909090909091,0.004166666666666667,1.1020408163265305,1.0093457943925233,39.8,2.5,2.5,9,6,1.2857142857142858,0.02336448598130841,0.9805269186712486,0.8180428134556574,41.48148148148148,0,0.0,0,0.0,2,0.008849557522123894,0,0.0,0.7870377477914243,0.07692307692307693,0.15885416666666666,0.1,0.15126050420168066,0.30000000000000004,1.1859442232024373,0.07226277372262774,0.16226635514018692,0.5,0.15141509433962266,0.30000000000000004,238.6,2.0,1.9729819709938616,3.0,0.023909657320872302,True
GDPa1-210,127.3,0.33613445378151263,1.0697478991596638,3,0.2532467532467532,112.5,0.330188679245283,1.0613207547169812,3,0.24817518248175183,0.6991596638655463,0.64891581180456,2.5,0.0,18,0.6792452830188681,0.6525301960962211,2.4,0.0,17,1.0,1.0,9,8,1.0,0.008403361344537815,1.2158365261813537,0.9214601769911505,35.916666666666664,-2.0,2.0,6,8,0.6666666666666666,0.018867924528301886,0.9498207885304659,0.8431818181818183,38.833333333333336,0,0.0,1,0.004484304932735426,4,0.017857142857142856,0,0.0,1.2045775012624464,0.07597402597402596,0.17478991596638657,0.2,0.4538135593220339,0.30000000000000004,1.2471347546201217,0.07445255474452554,0.16981132075471703,0.4,0.3028708791208791,0.30000000000000004,239.8,-1.0,2.451712255882568,3.0,0.005945774536229631,True
GDPa1-211,120.6,0.33035714285714285,1.0767857142857142,3,0.25,125.0,0.3125,1.1160714285714286,3,0.23776223776223776,0.6473214285714286,0.6361098037272804,2.5,0.0,16,0.6767857142857142,0.6737729777233605,2.5,0.0,17,1.0,1.0,9,8,1.0,0.008928571428571428,1.3099415204678362,0.9245283018867925,34.81944444444444,3.0,3.0,12,8,1.3333333333333333,0.026785714285714284,1.0370370370370372,0.8448275862068967,34.5625,0,0.0,0,0.0,4,0.017937219730941704,0,0.0,1.0395330598455599,0.075,0.16183035714285715,0.2,0.30270270270270266,0.30000000000000004,1.4432278026028027,0.07132867132867132,0.16919642857142855,0.6000000000000001,0.30270270270270266,0.30000000000000004,245.6,4.0,2.4827608624483624,2.0,0.01785714285714285,True
GDPa1-212,96.0,0.2564102564102564,0.8205128205128205,2,0.20422535211267606,100.2,0.2743362831858407,0.8867256637168142,3,0.2142857142857143,0.6585470085470086,0.6149244480828727,2.5,0.0,16,0.6247787610619469,0.6360178899709243,2.4,0.0,15,1.5,1.5,12,10,1.0909090909090908,0.01282051282051282,1.1056701030927836,1.0744897959183672,35.016666666666666,-1.0,1.0,9,10,0.8181818181818182,0.008849557522123894,0.9751887810140237,0.8546218487394959,40.62222222222222,0,0.0,1,0.0043859649122807015,2,0.008733624454148471,0,0.0,0.8771974612188309,0.06126760563380282,0.16463675213675216,0.30000000000000004,0.15129310344827585,0.2,1.023171041616838,0.0642857142857143,0.1561946902654867,0.2,0.3026906370656371,0.30000000000000004,196.2,0.5,1.900368502835669,2.5,0.017926026775584303,True
GDPa1-213,126.3,0.3389830508474576,1.0703389830508474,3,0.25490196078431376,99.2,0.27522935779816515,0.9100917431192661,3,0.21481481481481482,0.6470338983050848,0.6059133871678443,2.5,0.0,16,0.6330275229357801,0.6727739435048015,2.4,0.0,16,2.5,2.5,11,8,1.2222222222222223,0.0211864406779661,1.1291866028708133,0.921875,36.51136363636363,4.0,4.0,10,5,1.6666666666666667,0.03669724770642202,0.9810000000000001,0.9276595744680851,36.76,0,0.0,1,0.0044444444444444444,4,0.017699115044247787,0,0.0,1.340793165375668,0.07647058823529412,0.1617584745762712,0.5,0.30256410256410254,0.30000000000000004,1.7768809721150458,0.06444444444444444,0.15825688073394503,0.8,0.45417964693665624,0.30000000000000004,225.5,6.5,3.117674137490714,1.5,0.06375369304929246,True
GDPa1-214,122.1,0.2845528455284553,0.9926829268292683,3,0.2222222222222222,103.1,0.29906542056074764,0.9635514018691588,3,0.2296296296296296,0.6483739837398373,0.6437610196183555,2.5,0.0,17,0.67196261682243,0.6560707724137558,2.4,0.0,15,1.5,1.5,9,7,1.125,0.012195121951219513,1.1884057971014492,1.0438472418670437,33.57142857142857,3.0,3.0,11,8,1.2222222222222223,0.028037383177570093,0.9825528007346188,0.8434684684684685,38.30681818181818,1,0.0043859649122807015,1,0.0043859649122807015,7,0.03056768558951965,0,0.0,1.8873768812034415,0.06666666666666667,0.16209349593495934,0.30000000000000004,1.0586167186018154,0.30000000000000004,1.4397232088626906,0.06888888888888887,0.1679906542056075,0.6000000000000001,0.30284366576819405,0.30000000000000004,225.2,4.5,3.327100090066132,1.5,0.014512575032292363,True
GDPa1-215,127.0,0.2975206611570248,1.0495867768595042,2,0.2302631578947368,98.8,0.27102803738317754,0.9233644859813084,3,0.21212121212121213,0.6760330578512397,0.6760391197772226,2.6,0.0,17,0.6102803738317759,0.6378533771458053,2.4,0.0,14,0.0,0.0,9,9,0.9,0.0,1.1690821256038648,0.968968968968969,33.04938271604938,3.0,3.0,11,7,1.375,0.028037383177570093,0.9825528007346188,0.8337662337662338,40.0,0,0.0,0,0.0,5,0.022026431718061675,0,0.0,0.891837211831231,0.06907894736842105,0.16900826446280992,0.0,0.45375,0.2,1.419036645773553,0.06363636363636363,0.15257009345794398,0.6000000000000001,0.3028301886792453,0.30000000000000004,225.8,3.0,2.310873857604784,3.0,0.026492623773847257,True
GDPa1-216,124.1,0.33043478260869563,1.0791304347826087,3,0.25,112.9,0.32407407407407407,1.0453703703703705,3,0.2446043165467626,0.6226086956521739,0.6154617735546167,2.5,0.0,15,0.6768518518518519,0.664943116681793,2.5,0.0,16,2.0,2.0,9,7,1.125,0.017391304347826087,1.1749680715197957,1.0375939849624058,34.34920634920635,2.0,2.0,9,7,1.125,0.018518518518518517,0.9795918367346939,0.833976833976834,41.44444444444444,0,0.0,1,0.004524886877828055,4,0.018018018018018018,0,0.0,1.3845995423340962,0.075,0.15565217391304348,0.4,0.4539473684210526,0.30000000000000004,1.2454112214254929,0.07338129496402877,0.16921296296296298,0.4,0.3028169634985012,0.30000000000000004,237.0,4.0,2.6300107637595893,0.0,0.006360708534621562,True
GDPa1-217,107.5,0.24793388429752067,0.8884297520661157,3,0.1986301369863014,98.5,0.27102803738317754,0.9205607476635514,3,0.21212121212121213,0.6458677685950414,0.6618464896811687,2.6,0.0,18,0.6294392523364487,0.6607116409432678,2.6,0.0,15,3.5,3.5,13,8,1.4444444444444444,0.028925619834710745,1.0637362637362637,0.9625,36.96153846153846,2.5,2.5,10,7,1.25,0.02336448598130841,0.9826530612244897,0.8337662337662338,39.042857142857144,0,0.0,0,0.0,3,0.013215859030837005,0,0.0,1.3723059832446507,0.059589041095890416,0.16146694214876034,0.7000000000000001,0.15125,0.30000000000000004,1.323826365399721,0.06363636363636363,0.15735981308411218,0.5,0.3028301886792453,0.30000000000000004,206.0,6.0,2.6961323486443716,1.0,0.023094153085656877,True
GDPa1-218,121.8,0.3305084745762712,1.0322033898305085,2,0.25,111.2,0.2972972972972973,1.0018018018018018,3,0.22857142857142856,0.6055084745762712,0.612987402001809,2.5,0.0,13,0.6274774774774775,0.5980350233325601,2.3,0.0,15,3.5,3.5,13,9,1.3,0.029661016949152543,1.1114599686028255,1.0085470085470085,40.85470085470085,-2.5,2.5,11,13,0.7857142857142857,0.02252252252252252,0.9796999117387467,0.8538461538461538,39.02797202797203,0,0.0,0,0.0,2,0.008771929824561403,0,0.0,1.277659169926119,0.075,0.1513771186440678,0.7000000000000001,0.15128205128205127,0.2,1.1768044343044344,0.06857142857142856,0.15686936936936938,0.5,0.15136363636363634,0.30000000000000004,233.0,1.0,2.454463604230553,6.0,0.03321117727897388,True
