antibody_id,isotype,fold,aa_comp_A,aa_comp_C,aa_comp_D,aa_comp_E,aa_comp_F,aa_comp_G,aa_comp_H,aa_comp_I,aa_comp_K,aa_comp_L,aa_comp_M,aa_comp_N,aa_comp_P,aa_comp_Q,aa_comp_R,aa_comp_S,aa_comp_T,aa_comp_V,aa_comp_W,aa_comp_Y,heavy_chain_length,light_chain_length,chain_length_ratio
GDPa1-207,0,3,0.0660377358490566,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.09433962264150944,0.0,0.05660377358490566,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.009433962264150943,0.05660377358490566,0.05660377358490566,0.02830188679245283,0.1792452830188679,0.07547169811320754,0.04716981132075472,0.018867924528301886,0.08490566037735849,119,106,1.1226415094339623
GDPa1-208,0,4,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.044642857142857144,0.09821428571428571,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.08928571428571429,0.026785714285714284,0.026785714285714284,0.0625,0.05357142857142857,0.03571428571428571,0.13392857142857142,0.07142857142857142,0.0625,0.008928571428571428,0.0625,116,112,1.0357142857142858
GDPa1-209,0,0,0.07476635514018691,0.018691588785046728,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.09345794392523364,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.16822429906542055,0.08411214953271028,0.04672897196261682,0.018691588785046728,0.028037383177570093,120,107,1.1214953271028036
GDPa1-210,0,2,0.0660377358490566,0.018867924528301886,0.02830188679245283,0.04716981132075472,0.03773584905660377,0.09433962264150944,0.0,0.05660377358490566,0.02830188679245283,0.08490566037735849,0.02830188679245283,0.009433962264150943,0.0660377358490566,0.04716981132075472,0.02830188679245283,0.1509433962264151,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.07547169811320754,119,106,1.1226415094339623
GDPa1-211,0,1,0.026785714285714284,0.017857142857142856,0.044642857142857144,0.026785714285714284,0.044642857142857144,0.08928571428571429,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.08035714285714286,0.008928571428571428,0.017857142857142856,0.0625,0.0625,0.044642857142857144,0.15178571428571427,0.0625,0.08928571428571429,0.017857142857142856,0.044642857142857144,112,112,1.0
GDPa1-212,0,3,0.061946902654867256,0.017699115044247787,0.035398230088495575,0.05309734513274336,0.04424778761061947,0.07964601769911504,0.0,0.035398230088495575,0.04424778761061947,0.08849557522123894,0.0,0.02654867256637168,0.05309734513274336,0.07079646017699115,0.035398230088495575,0.1504424778761062,0.09734513274336283,0.02654867256637168,0.017699115044247787,0.061946902654867256,117,113,1.0353982300884956
GDPa1-213,0,3,0.05504587155963303,0.01834862385321101,0.01834862385321101,0.027522935779816515,0.027522935779816515,0.07339449541284404,0.01834862385321101,0.045871559633027525,0.045871559633027525,0.09174311926605505,0.009174311926605505,0.009174311926605505,0.07339449541284404,0.06422018348623854,0.027522935779816515,0.1743119266055046,0.10091743119266056,0.027522935779816515,0.01834862385321101,0.07339449541284404,118,109,1.0825688073394495
GDPa1-214,0,2,0.08411214953271028,0.018691588785046728,0.028037383177570093,0.04672897196261682,0.028037383177570093,0.07476635514018691,0.0,0.04672897196261682,0.028037383177570093,0.08411214953271028,0.0,0.018691588785046728,0.06542056074766354,0.07476635514018691,0.07476635514018691,0.14018691588785046,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682,123,107,1.1495327102803738
GDPa1-215,0,1,0.037383177570093455,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.04672897196261682,0.07476635514018691,0.018691588785046728,0.06542056074766354,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.08411214953271028,0.037383177570093455,0.14953271028037382,0.102803738317757,0.028037383177570093,0.009345794392523364,0.056074766355140186,121,107,1.1308411214953271
GDPa1-216,0,4,0.08333333333333333,0.018518518518518517,0.027777777777777776,0.037037037037037035,0.046296296296296294,0.08333333333333333,0.0,0.046296296296296294,0.027777777777777776,0.08333333333333333,0.0,0.018518518518518517,0.06481481481481481,0.07407407407407407,0.05555555555555555,0.1388888888888889,0.08333333333333333,0.046296296296296294,0.009259259259259259,0.05555555555555555,115,108,1.0648148148148149
GDPa1-217,0,3,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.028037383177570093,0.08411214953271028,0.009345794392523364,0.056074766355140186,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.14953271028037382,0.09345794392523364,0.037383177570093455,0.018691588785046728,0.06542056074766354,121,107,1.1308411214953271
GDPa1-218,0,4,0.05405405405405406,0.018018018018018018,0.06306306306306306,0.05405405405405406,0.036036036036036036,0.08108108108108109,0.009009009009009009,0.04504504504504504,0.05405405405405406,0.07207207207207207,0.009009009009009009,0.018018018018018018,0.05405405405405406,0.06306306306306306,0.036036036036036036,0.14414414414414414,0.07207207207207207,0.06306306306306306,0.009009009009009009,0.04504504504504504,118,111,1.063063063063063
GDPa1-219,0,1,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.009433962264150943,0.03773584905660377,0.07547169811320754,0.0,0.05660377358490566,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.08490566037735849,0.02830188679245283,0.18867924528301888,0.11320754716981132,0.03773584905660377,0.02830188679245283,0.05660377358490566,119,106,1.1226415094339623
GDPa1-220,0,2,0.08333333333333333,0.018518518518518517,0.027777777777777776,0.046296296296296294,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.046296296296296294,0.08333333333333333,0.0,0.0,0.07407407407407407,0.07407407407407407,0.05555555555555555,0.14814814814814814,0.08333333333333333,0.037037037037037035,0.027777777777777776,0.046296296296296294,118,108,1.0925925925925926
GDPa1-221,0,3,0.05555555555555555,0.018518518518518517,0.06481481481481481,0.027777777777777776,0.018518518518518517,0.1111111111111111,0.018518518518518517,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.0,0.037037037037037035,0.06481481481481481,0.05555555555555555,0.037037037037037035,0.12962962962962962,0.07407407407407407,0.10185185185185185,0.027777777777777776,0.046296296296296294,122,108,1.1296296296296295
GDPa1-222,0,0,0.0660377358490566,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.03773584905660377,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.05660377358490566,0.04716981132075472,0.009433962264150943,0.0,0.04716981132075472,0.08490566037735849,0.03773584905660377,0.14150943396226415,0.11320754716981132,0.05660377358490566,0.018867924528301886,0.05660377358490566,119,106,1.1226415094339623
GDPa1-223,0,1,0.056074766355140186,0.018691588785046728,0.037383177570093455,0.037383177570093455,0.04672897196261682,0.08411214953271028,0.018691588785046728,0.06542056074766354,0.056074766355140186,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.06542056074766354,0.028037383177570093,0.12149532710280374,0.102803738317757,0.037383177570093455,0.009345794392523364,0.06542056074766354,116,107,1.0841121495327102
GDPa1-224,0,2,0.06542056074766354,0.018691588785046728,0.056074766355140186,0.037383177570093455,0.04672897196261682,0.07476635514018691,0.018691588785046728,0.04672897196261682,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.06542056074766354,0.028037383177570093,0.12149532710280374,0.07476635514018691,0.06542056074766354,0.009345794392523364,0.06542056074766354,118,107,1.102803738317757
GDPa1-225,0,0,0.07476635514018691,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.09345794392523364,0.037383177570093455,0.16822429906542055,0.08411214953271028,0.018691588785046728,0.009345794392523364,0.06542056074766354,118,107,1.102803738317757
GDPa1-226,0,3,0.037383177570093455,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.037383177570093455,0.08411214953271028,0.009345794392523364,0.06542056074766354,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.018691588785046728,0.056074766355140186,0.08411214953271028,0.037383177570093455,0.14953271028037382,0.102803738317757,0.037383177570093455,0.009345794392523364,0.06542056074766354,119,107,1.1121495327102804
GDPa1-227,0,4,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.044642857142857144,0.09821428571428571,0.017857142857142856,0.044642857142857144,0.044642857142857144,0.08928571428571429,0.008928571428571428,0.026785714285714284,0.0625,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.0625,0.08928571428571429,0.008928571428571428,0.044642857142857144,125,112,1.1160714285714286
GDPa1-228,0,2,0.046296296296296294,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.046296296296296294,0.08333333333333333,0.009259259259259259,0.05555555555555555,0.037037037037037035,0.06481481481481481,0.018518518518518517,0.018518518518518517,0.07407407407407407,0.08333333333333333,0.046296296296296294,0.16666666666666666,0.08333333333333333,0.037037037037037035,0.009259259259259259,0.046296296296296294,120,108,1.1111111111111112
GDPa1-229,0,2,0.05555555555555555,0.018518518518518517,0.06481481481481481,0.027777777777777776,0.018518518518518517,0.12962962962962962,0.009259259259259259,0.05555555555555555,0.037037037037037035,0.05555555555555555,0.0,0.027777777777777776,0.07407407407407407,0.046296296296296294,0.037037037037037035,0.09259259259259259,0.08333333333333333,0.10185185185185185,0.018518518518518517,0.046296296296296294,122,108,1.1296296296296295
GDPa1-230,0,0,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.04672897196261682,0.04672897196261682,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.037383177570093455,0.14018691588785046,0.11214953271028037,0.056074766355140186,0.009345794392523364,0.056074766355140186,120,107,1.1214953271028036
GDPa1-231,0,2,0.05405405405405406,0.018018018018018018,0.04504504504504504,0.04504504504504504,0.02702702702702703,0.08108108108108109,0.009009009009009009,0.06306306306306306,0.04504504504504504,0.08108108108108109,0.009009009009009009,0.009009009009009009,0.05405405405405406,0.06306306306306306,0.036036036036036036,0.14414414414414414,0.07207207207207207,0.06306306306306306,0.018018018018018018,0.06306306306306306,124,111,1.117117117117117
GDPa1-232,0,2,0.056074766355140186,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.06542056074766354,0.08411214953271028,0.028037383177570093,0.16822429906542055,0.09345794392523364,0.037383177570093455,0.009345794392523364,0.06542056074766354,125,107,1.1682242990654206
GDPa1-233,0,2,0.08490566037735849,0.018867924528301886,0.009433962264150943,0.03773584905660377,0.03773584905660377,0.08490566037735849,0.009433962264150943,0.04716981132075472,0.03773584905660377,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.16981132075471697,0.08490566037735849,0.04716981132075472,0.02830188679245283,0.05660377358490566,118,106,1.1132075471698113
GDPa1-234,0,2,0.09174311926605505,0.01834862385321101,0.027522935779816515,0.045871559633027525,0.03669724770642202,0.08256880733944955,0.0,0.045871559633027525,0.027522935779816515,0.09174311926605505,0.0,0.01834862385321101,0.07339449541284404,0.06422018348623854,0.05504587155963303,0.13761467889908258,0.08256880733944955,0.03669724770642202,0.01834862385321101,0.045871559633027525,121,109,1.110091743119266
GDPa1-235,0,3,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.06542056074766354,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.09345794392523364,0.028037383177570093,0.16822429906542055,0.08411214953271028,0.028037383177570093,0.018691588785046728,0.06542056074766354,119,107,1.1121495327102804
GDPa1-236,0,3,0.06481481481481481,0.018518518518518517,0.046296296296296294,0.027777777777777776,0.027777777777777776,0.12037037037037036,0.009259259259259259,0.046296296296296294,0.027777777777777776,0.05555555555555555,0.009259259259259259,0.037037037037037035,0.06481481481481481,0.07407407407407407,0.018518518518518517,0.12037037037037036,0.10185185185185185,0.05555555555555555,0.009259259259259259,0.06481481481481481,116,108,1.0740740740740742
GDPa1-237,0,1,0.04672897196261682,0.018691588785046728,0.06542056074766354,0.028037383177570093,0.04672897196261682,0.08411214953271028,0.0,0.056074766355140186,0.056074766355140186,0.07476635514018691,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.07476635514018691,0.037383177570093455,0.1308411214953271,0.07476635514018691,0.04672897196261682,0.009345794392523364,0.056074766355140186,117,107,1.0934579439252337
GDPa1-238,0,0,0.06542056074766354,0.018691588785046728,0.037383177570093455,0.028037383177570093,0.037383177570093455,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.056074766355140186,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.09345794392523364,0.04672897196261682,0.1588785046728972,0.09345794392523364,0.037383177570093455,0.018691588785046728,0.056074766355140186,119,107,1.1121495327102804
GDPa1-239,0,3,0.0660377358490566,0.018867924528301886,0.04716981132075472,0.03773584905660377,0.04716981132075472,0.0660377358490566,0.009433962264150943,0.04716981132075472,0.0660377358490566,0.04716981132075472,0.009433962264150943,0.018867924528301886,0.05660377358490566,0.07547169811320754,0.009433962264150943,0.12264150943396226,0.12264150943396226,0.05660377358490566,0.018867924528301886,0.05660377358490566,119,106,1.1226415094339623
GDPa1-240,0,4,0.026785714285714284,0.017857142857142856,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.008928571428571428,0.044642857142857144,0.044642857142857144,0.08035714285714286,0.008928571428571428,0.017857142857142856,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.008928571428571428,0.0625,121,112,1.0803571428571428
GDPa1-241,0,1,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.08490566037735849,0.009433962264150943,0.05660377358490566,0.04716981132075472,0.04716981132075472,0.009433962264150943,0.018867924528301886,0.07547169811320754,0.0660377358490566,0.02830188679245283,0.16037735849056603,0.10377358490566038,0.04716981132075472,0.02830188679245283,0.04716981132075472,121,106,1.1415094339622642
GDPa1-242,0,0,0.04716981132075472,0.018867924528301886,0.04716981132075472,0.018867924528301886,0.03773584905660377,0.08490566037735849,0.0,0.04716981132075472,0.05660377358490566,0.04716981132075472,0.018867924528301886,0.018867924528301886,0.0660377358490566,0.0660377358490566,0.02830188679245283,0.18867924528301888,0.09433962264150944,0.04716981132075472,0.018867924528301886,0.04716981132075472,120,106,1.1320754716981132
GDPa1-243,0,4,0.045454545454545456,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.11818181818181818,0.0,0.045454545454545456,0.03636363636363636,0.07272727272727272,0.0,0.02727272727272727,0.06363636363636363,0.05454545454545454,0.03636363636363636,0.17272727272727273,0.07272727272727272,0.06363636363636363,0.01818181818181818,0.06363636363636363,117,110,1.0636363636363637
GDPa1-244,0,0,0.06542056074766354,0.018691588785046728,0.04672897196261682,0.037383177570093455,0.04672897196261682,0.07476635514018691,0.0,0.056074766355140186,0.04672897196261682,0.08411214953271028,0.0,0.009345794392523364,0.056074766355140186,0.07476635514018691,0.028037383177570093,0.16822429906542055,0.08411214953271028,0.04672897196261682,0.009345794392523364,0.04672897196261682,125,107,1.1682242990654206
GDPa1-245,0,3,0.07476635514018691,0.018691588785046728,0.04672897196261682,0.018691588785046728,0.04672897196261682,0.07476635514018691,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.06542056074766354,0.009345794392523364,0.009345794392523364,0.056074766355140186,0.08411214953271028,0.028037383177570093,0.16822429906542055,0.08411214953271028,0.037383177570093455,0.018691588785046728,0.04672897196261682,115,107,1.074766355140187
GDPa1-246,0,4,0.035398230088495575,0.017699115044247787,0.04424778761061947,0.035398230088495575,0.035398230088495575,0.07964601769911504,0.0,0.035398230088495575,0.061946902654867256,0.07964601769911504,0.017699115044247787,0.035398230088495575,0.05309734513274336,0.07079646017699115,0.017699115044247787,0.1415929203539823,0.10619469026548672,0.05309734513274336,0.017699115044247787,0.061946902654867256,118,113,1.0442477876106195
