antibody_id,cdr_pca_0,cdr_pca_1,cdr_pca_2,cdr_pca_3,cdr_pca_4,cdr_pca_5,cdr_pca_6,cdr_pca_7,cdr_pca_8,cdr_pca_9,cdr_pca_10,cdr_pca_11,cdr_pca_12,cdr_pca_13,cdr_pca_14,cdr_pca_15,cdr_pca_16,cdr_pca_17,cdr_pca_18,cdr_pca_19,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,isotype_score_IgG,isotype_score_IgA,isotype_score_IgM,isotype_score_IgE,isotype_score_IgD,predicted_isotype_IgE,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_hydrophobic_core_count,vh_core_size,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,vh_net_charge,vl_high_curvature_regions,vl_helix_breakers_count,vl_sheet_breakers_count,vl_thermal_stability_sum,vh_high_curvature_regions,vh_helix_breakers_count,vh_sheet_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,vh_positive_charge_count,vh_thermal_motif_balance,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,vl_rigid_residues_count,full_aromatic_stacking_count,vh_thermolabile_GG_count,vh_thermal_motif_ratio,vh_flexibility_ratio,l1_S_count,vl_thermal_motif_balance,l2_K_count,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-192,1.0469399707882994,0.7569004997607393,0.47155413526836504,0.8199477616845504,0.3748328317473982,-0.18087321660732664,-0.01627242818707552,-0.02809473015044776,-0.022215437659684405,0.02360980509439804,0.12578139752534126,-0.05030234942580015,-0.07022237715725109,0.03135705576477117,-0.04845610157931346,-0.015949385129026824,-0.01752266581338503,0.07585822933584026,0.08688614828244275,-0.062338600395087436,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.0,118.3,66.0,75.0,121.7,66.0,75.0,43.0,25.0,32.0,38.93333333333333,33.0,57.0,36.0,36.0,46.0,4.5,26.0,38.8,49.0,39.0,66.0,34.0,4.0,17.0,17.0,17.0,-5.3,19.0,19.0,19.0,34.0,34.0,0.5,-9.5,3.5,6.0,10.0,3.0,81.4814814814815,12.0,10.0,9.0,80.1639344262295,4.0,0.5,9.0,6.0,1.0,1.6666666666666667,3.5384615384615383,3.0,1.0,0.0,2.6500000000000004,0.357163376,22.125,81.36,171.61
GDPa1-193,-1.0880242528630542,0.05819560490138783,-0.27416020144422376,0.07945948837663544,-0.5045691270117346,0.2532295884828111,0.05669489304268335,0.04685205841000728,-0.1651690816357027,-0.026390740957283724,0.010598332776581827,-0.013676434447708734,-0.0034718819795259257,0.1413663142935272,-0.009269972736814966,0.01268397466497856,0.03551568972319019,-0.07671523211303803,-0.12267867919934385,0.02249467883904111,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.1,115.4,65.0,74.0,112.7,65.0,74.0,31.0,33.0,29.0,38.02884615384615,33.0,57.0,37.0,37.0,36.0,5.5,28.0,33.15384615384615,53.0,38.0,65.0,32.0,1.5,13.0,13.0,13.0,-4.900000000000001,15.0,15.0,15.0,34.0,34.0,4.0,-7.700000000000002,2.5,11.0,13.0,2.0,81.02803738317758,9.0,13.0,8.0,80.83333333333334,1.5,4.0,8.0,3.0,0.0,2.0,3.6,0.0,1.0,2.0,2.8600000000000003,0.34648967,5.5,84.87,210.41
GDPa1-194,-1.0524585295745001,-0.07204216260295915,0.36801142204288606,-0.15280263532166094,0.06657655699112348,-0.2179130547449439,-0.15326566900452038,0.06278028284330212,-0.04851593519726768,-0.00798852239347906,-0.005380039791966283,-0.08964113978270428,-0.033345938285439254,-0.02047350617959557,-0.015740177183025044,0.03329312919438139,0.08482934657611096,0.0211452446726099,0.06739413919436922,-0.05838399009949592,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,205.2,104.3,64.0,74.0,100.9,64.0,74.0,35.0,32.0,38.0,38.37777777777778,39.0,55.0,37.0,37.0,43.0,7.0,27.0,36.15584415584416,50.0,36.0,64.0,29.0,3.5,17.0,17.0,17.0,-8.500000000000002,17.0,17.0,17.0,32.0,32.0,3.5,-9.3,0.0,7.0,11.0,1.0,80.9433962264151,8.0,9.0,5.0,79.0909090909091,3.5,3.5,11.0,5.0,1.0,1.0,4.777777777777778,3.0,0.0,1.0,3.05,0.379826277,3.0,84.045,183.88
GDPa1-195,-1.0587293023741924,-0.040642923960116595,0.20856833055284907,-0.08159489549954364,-0.059974406370717714,-0.09903069816171797,0.08592303855353724,0.06346494417562815,0.07191818068580484,-0.10256979116744593,0.08405289755301462,0.0559182763024315,-0.007658001010638566,0.054477197902639544,-0.053558964419966826,-0.026438309556606334,0.05658740734298087,-0.0006381878483220075,0.06902915528206206,0.010710096289745745,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.4,132.4,65.0,73.0,107.0,65.0,73.0,33.0,30.0,34.0,36.93269230769231,35.0,50.0,43.0,43.0,39.0,7.0,31.0,33.0625,54.0,40.0,65.0,29.0,3.5,17.0,17.0,17.0,-9.900000000000002,16.0,16.0,16.0,30.0,30.0,3.5,-4.4,0.0,8.0,12.0,1.0,79.1588785046729,5.0,13.0,8.0,80.50847457627118,3.5,3.5,8.0,5.0,2.0,1.0,6.5,1.0,1.0,0.0,2.67,0.062537873,28.625,82.78,221.22
GDPa1-196,-1.101081201323213,0.09784375980691656,-0.2638186494114753,-0.0632625452622803,0.025831552402900564,-0.034297479726507867,0.016891422956671016,-0.11925061485845417,-0.18451546076086434,-0.05036334597847975,0.04899114825782447,-0.01875224944722055,-0.06545266186137505,-0.06276253559446288,-0.1038629563057582,0.05287201967958216,0.024740870822477168,0.008513743241949975,-0.09906030197724595,-0.0344085596318246,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,212.9,109.6,65.0,74.0,103.3,65.0,74.0,31.0,31.0,33.0,40.05555555555556,38.0,59.0,37.0,37.0,40.0,-1.5,23.0,42.67857142857143,53.0,38.0,65.0,32.0,-2.5,16.0,16.0,16.0,-9.500000000000002,16.0,16.0,16.0,29.0,29.0,1.0,-11.100000000000003,3.5,14.0,12.0,2.0,77.66355140186916,7.0,9.0,8.0,78.9430894308943,2.5,1.0,7.0,4.0,1.0,1.5,5.0,1.0,1.0,2.0,2.565,0.0,-0.375,80.58500000000001,393.92
GDPa1-197,1.7224700088879115,0.09336143578044317,-0.12322920273070574,-0.10607362367095557,0.4496317688541542,0.22164917309668974,-0.021281262714651653,-0.12533539068331362,-0.08486796042785967,-0.04472434308324938,0.04112996176902829,-0.07809551177808693,-0.1198257479682846,0.05164085196414422,0.059348691568807115,0.029769044412431042,0.1030834663570273,-0.04656756191046072,0.006078284385210827,0.012349012380205384,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.5,128.3,69.0,74.0,100.2,69.0,74.0,30.0,29.0,37.0,40.77922077922078,41.0,53.0,40.0,40.0,36.0,2.5,27.0,33.59504132231405,58.0,41.0,69.0,31.0,-0.5,15.0,15.0,15.0,-10.000000000000004,14.0,14.0,14.0,30.0,30.0,3.0,-4.1,3.5,11.0,11.0,2.0,77.74774774774775,7.0,11.0,7.0,81.11111111111111,0.5,3.0,8.0,3.0,2.0,1.3333333333333333,4.5,3.0,2.0,2.0,2.9850000000000003,,9.0,,89.39
GDPa1-198,-1.0742899892077031,-0.010320463346137555,0.20390244102548485,-0.13720528260684817,0.1711051599227716,-0.050227608144538125,0.08363648858305046,0.07893685933129384,-0.07710087870403022,0.011882148690107699,-0.09175469327017101,-0.051786099481187196,-0.054616735328077155,0.06427397947079229,-0.009357941443113622,0.04322155772662678,-0.08467746275736147,-0.04642822959846954,-0.013247086350045793,0.01757548872129286,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207.6,102.6,65.0,74.0,105.0,65.0,74.0,32.0,28.0,31.0,40.03125,35.0,57.0,35.0,35.0,42.0,-1.0,29.0,37.67272727272727,52.0,35.0,65.0,32.0,-1.0,14.0,14.0,14.0,-6.9,16.0,16.0,16.0,32.0,32.0,0.0,-10.500000000000002,1.0,11.0,10.0,3.0,79.90654205607477,8.0,8.0,8.0,78.81355932203391,1.0,0.0,8.0,3.0,0.0,3.0,4.666666666666667,2.0,3.0,0.0,2.62,0.03724473,-0.375,86.58,174.63
GDPa1-199,1.7180399009379368,0.12128143876322697,-0.35084003265203595,0.02562707077589537,0.04906131248122555,0.30909890903656106,-0.23889943882136835,0.22401672758283314,0.0003660743726563563,-0.0967673091423375,-0.13472458078826102,0.11250443621942312,-0.006538416442336804,0.05711062263056967,0.038215634894599115,-0.1388622644132863,0.15053924309179917,-0.09422505685261275,-0.009569427639724763,-0.006582975658642907,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.2,132.7,70.0,74.0,116.5,70.0,74.0,35.0,24.0,34.0,40.97619047619048,40.0,49.0,40.0,40.0,39.0,4.0,26.0,30.34,55.0,42.0,70.0,34.0,0.0,17.0,17.0,17.0,-8.0,18.0,18.0,18.0,33.0,33.0,4.0,-6.100000000000001,4.0,10.0,10.0,-1.0,78.39285714285714,7.0,12.0,7.0,80.59829059829059,0.0,4.0,7.0,3.0,2.0,0.6,4.875,1.0,1.0,2.0,2.575,,0.625,,125.49
GDPa1-200,-1.0915860673846187,0.029912181416884908,-0.058203220300691916,-0.08090259127721008,0.016898444015354033,0.22081234165086602,-0.015392183558108924,-0.2633343948896234,-0.012882481885620939,-0.05175128720443979,0.020858658771012013,0.1040740091806764,-0.03936117452917433,0.09013079429399737,-0.013381448380764641,0.08689829209362926,-0.08470113546988067,-0.09365367312490964,0.011769177450887368,-0.10190556067516222,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230.6,126.7,65.0,74.0,103.9,65.0,74.0,33.0,32.0,36.0,39.767857142857146,38.0,52.0,42.0,42.0,36.0,1.5,27.0,36.42948717948718,52.0,37.0,65.0,30.0,0.5,16.0,16.0,16.0,-9.100000000000003,16.0,16.0,16.0,32.0,32.0,1.0,-7.4,0.5,12.0,13.0,0.0,79.34579439252337,6.0,8.0,7.0,81.37931034482759,0.5,1.0,8.0,2.0,1.0,0.75,5.142857142857143,1.0,1.0,2.0,2.495,0.0,0.125,83.905,285.99
GDPa1-201,-1.0861871192588095,0.04645743307827037,-0.06527072468684893,-0.07204315415521534,-0.02164684306413872,-0.26893599926564615,0.19669189364243467,-0.034535165572231324,0.08634752875229848,0.3424966027453805,-0.08725281055842589,-0.040109274230830244,0.09279202135357272,0.04245938578306602,-0.08128795987384926,-0.12497564732613688,0.1221375743819605,-0.08603345194995847,0.03650033303527607,0.06410346672797658,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.2,122.1,65.0,74.0,103.1,65.0,74.0,36.0,30.0,35.0,36.41428571428571,40.0,58.0,38.0,38.0,41.0,-4.5,25.0,38.13636363636363,53.0,37.0,65.0,30.0,-0.5,16.0,16.0,16.0,-10.5,15.0,15.0,15.0,30.0,30.0,-4.0,-8.2,3.5,10.0,11.0,2.0,77.10280373831776,9.0,7.0,10.0,80.42016806722688,0.5,4.0,6.0,3.0,0.0,1.5,4.1,1.0,2.0,1.0,2.5700000000000003,0.0,10.625,82.80000000000001,211.24
GDPa1-202,0.34615439311802204,-0.022482921127927675,0.2130468626990305,-0.16054317749105,0.23707065101285163,-0.0853926022320647,0.05280347541247917,0.020775801103280308,0.12253496163357715,-0.10051147157051842,-0.08405993055673937,-0.115465079076558,-0.039663554550310176,0.014766837023200039,-0.061937375441350424,0.00740278805858905,0.032822345999846535,0.10031604932893912,-0.044615074566640545,-0.023186199313142173,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.2,142.8,8.0,74.0,104.4,37.0,74.0,33.0,29.0,35.0,37.65277777777778,37.0,53.0,45.0,45.0,37.0,0.5,29.0,37.47222222222222,51.0,50.0,66.0,29.0,-0.5,18.0,18.0,18.0,-8.8,15.0,15.0,15.0,30.0,30.0,1.0,-3.200000000000001,1.5,12.0,12.0,4.0,83.7037037037037,7.0,9.0,8.0,81.65354330708661,0.5,1.0,8.0,6.0,2.0,1.75,4.625,3.0,1.0,0.0,3.115,0.0,-0.875,82.07,193.48
GDPa1-203,-1.0660125984132138,-0.020626163922003185,0.023469376927433328,-0.020541251016861842,-0.25957363931901983,0.03042853547794687,0.11198957851872922,0.037409803089925885,-0.09198126827968077,0.02230529720959147,-0.15782821978805228,0.024043233295320963,-0.00399410596815079,0.025091423331045064,-0.05021642223475517,0.022565414842982832,-0.10856049356326036,-0.08624858227258902,0.16122930211270342,0.08744504183908938,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0,118.4,65.0,5.0,112.6,65.0,29.33333333333333,33.0,32.0,33.0,42.47619047619048,38.0,56.0,38.0,38.0,40.0,3.5,25.0,39.18518518518518,50.0,40.0,65.0,32.0,2.5,16.0,16.0,16.0,-6.800000000000002,18.0,18.0,18.0,34.0,34.0,1.0,-8.2,1.5,9.0,12.0,2.0,80.09345794392523,8.0,7.0,6.0,89.52380952380952,2.5,1.0,8.0,4.0,1.0,1.3333333333333333,4.444444444444445,0.0,0.0,1.0,2.745,0.0,-0.875,79.875,180.76
GDPa1-204,1.7244611567381827,0.12443098558352582,-0.3470187514810605,-0.0769474251072781,0.17446572673101168,0.03724673826252664,0.018262580571104838,-0.029543617748555934,0.22218390409108732,0.17054049604949303,0.15045091453090137,0.16073081305700732,0.0018854738912141018,-0.025046758023305072,-0.06400763021687249,0.08016860973567477,0.04528632494819568,-0.08604107601155239,0.05396911204314921,-0.0553019592435005,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,248.2,133.2,1.0,74.0,115.0,34.5,74.0,35.0,28.0,42.0,28.261904761904763,46.0,52.0,43.0,43.0,42.0,3.0,23.0,36.86363636363637,53.0,41.0,68.0,31.0,2.5,18.0,18.0,18.0,-10.1,16.0,16.0,16.0,31.0,31.0,0.5,-4.899999999999999,2.0,8.0,11.0,-1.0,81.12612612612614,6.0,7.0,6.0,80.42016806722688,2.5,0.5,6.0,2.0,3.0,0.6,6.0,3.0,1.0,2.0,2.875,0.110291613,17.0,,416.5
GDPa1-205,1.7186102119206144,0.15477930091699546,-0.553910590245364,-0.020133424742475453,0.028510653778548074,-0.08404790598870325,0.041310216044156224,-0.04238101425619388,0.2277205672260422,0.16853347779272598,0.11901891533253295,0.07708186689689533,-0.11880957268529463,0.0127859420741918,-0.018390476816732386,-0.05071519431540957,0.004624902372587976,-0.01161862205252649,-0.003345193002987895,-0.07373900699335621,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.4,119.3,68.0,74.0,108.1,68.0,74.0,34.0,28.0,41.0,32.72857142857143,44.0,55.0,38.0,38.0,40.0,-1.5,23.0,33.46296296296296,54.0,39.0,68.0,30.0,2.0,18.0,18.0,18.0,-13.7,14.0,14.0,14.0,31.0,31.0,-3.5,-6.2,5.5,9.0,12.0,1.0,76.48648648648648,6.0,7.0,10.0,79.23076923076923,2.0,3.5,6.0,3.0,2.0,1.0,5.714285714285714,2.0,1.0,2.0,2.84,0.115694582,2.625,81.55,265.83
GDPa1-206,0.34531182515130493,-0.008889591728866117,0.20628237356789744,-0.14277232207525783,0.24269737319621312,-0.08687185938519995,0.056482431810880446,0.04133456440866409,-0.036656126669558385,0.00016787724264993788,0.0005202810740760794,-0.11743057661978594,-0.03133230964510551,0.12551602323400754,-0.1187012518604203,-0.03194101686699477,0.006645998114116633,-0.005248116821069468,-0.021641707219550374,0.08714111681446035,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.2,114.9,66.0,74.0,102.3,66.0,74.0,31.0,31.0,34.0,37.55,37.0,54.0,38.0,38.0,40.0,5.0,30.0,38.4,52.0,36.0,66.0,29.0,3.0,18.0,18.0,18.0,-9.7,14.0,14.0,14.0,30.0,30.0,2.0,-5.9,1.0,7.0,10.0,1.0,78.7037037037037,7.0,10.0,8.0,79.82758620689656,3.0,2.0,8.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,2.6100000000000003,0.174483191,0.625,83.03,232.62
GDPa1-207,-1.0537468769617557,-0.07080478277167569,0.3699612294759996,-0.14633993399253115,0.061671532175849114,-0.20036108889085194,-0.11501209596550466,0.004467759938445761,0.012454572039586493,-0.07474087316648627,0.021893658920171213,-0.022816016662170452,0.011040493532804323,-0.042120179758591766,-0.0286145562767263,-0.013071211089466605,0.04531559919448541,0.046642484954846,-0.10276551865228097,0.09378604333653746,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,216.7,115.1,64.0,74.0,101.6,64.0,74.0,35.0,29.0,36.0,34.30952380952381,38.0,54.0,39.0,39.0,41.0,1.0,24.0,36.12396694214876,47.0,40.0,64.0,34.0,0.0,16.0,16.0,16.0,-7.200000000000001,15.0,15.0,15.0,32.0,32.0,1.0,-5.800000000000002,1.0,11.0,11.0,2.0,79.43396226415095,7.0,7.0,6.0,79.74789915966386,0.0,1.0,8.0,5.0,3.0,1.2,5.125,3.0,0.0,0.0,3.165,0.35051059,9.0,82.85,257.51
GDPa1-208,1.8081057384347807,-0.14969756427795183,0.43258177767504724,-0.052164507607887725,-0.44943218777785615,0.08973873300112647,-0.023333486414911165,-0.12829404245992504,0.061990652218029615,0.043995465056135954,0.02904882969480403,-0.06595381921674166,0.061509256070430146,-0.07232927434845257,-0.08611251404089088,0.04815238710175132,0.11565446953246401,-0.052579649324599166,-0.04911276477684018,0.13560873084355854,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.0,117.0,70.0,74.0,120.0,70.0,74.0,32.0,33.0,36.0,36.54545454545455,37.0,53.0,39.0,39.0,39.0,4.0,24.0,35.73737373737374,51.0,36.0,70.0,38.0,2.0,18.0,18.0,18.0,-8.3,15.0,15.0,15.0,34.0,34.0,2.0,-6.800000000000001,0.0,9.0,11.0,2.0,79.82142857142857,7.0,11.0,8.0,80.3448275862069,2.0,2.0,8.0,4.0,1.0,1.5,4.875,2.0,-1.0,0.0,2.965,0.326279591,3.625,,231.48
GDPa1-209,-1.0910855248957505,0.04448559603158885,-0.025023652560598405,-0.04520166953535301,0.0837327766295389,0.12257097804251682,0.02036190041317033,0.1480410841328655,-0.05552102538227306,-0.035990686515953364,-0.013671886801988083,-0.009836578728748508,0.06365629622134317,0.03291257494357816,-0.01368578534140261,-0.040478323252214586,-0.10039419765694274,0.028952568066709004,-0.03850186425021394,-0.039488116677909434,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238.6,128.7,65.0,74.0,109.9,65.0,74.0,32.0,35.0,35.0,41.48148148148148,38.0,55.0,42.0,42.0,39.0,2.0,28.0,39.8,52.0,37.0,65.0,29.0,-0.5,16.0,16.0,16.0,-8.400000000000002,15.0,15.0,15.0,34.0,34.0,2.5,-6.000000000000001,3.0,10.0,10.0,2.0,80.09345794392523,6.0,9.0,6.0,80.5,0.5,2.5,8.0,2.0,1.0,1.5,5.571428571428571,1.0,0.0,2.0,3.06,0.230613008,2.0,78.25,310.74
GDPa1-210,-1.0692527365751572,-0.022206183795358277,0.180127825313314,-0.05892957052293556,-0.09343069532968569,-0.022406227617946462,0.060933180775241555,-0.055304925430991095,0.0733504595931353,-0.08310472517292267,-0.13655429201029096,0.17316264908337883,0.10297118984740213,0.06271998048910703,0.15560948844111516,-0.06490302148337908,0.1597131208367511,0.01626401269740632,-0.07840434849075535,0.09296704018268388,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.8,127.3,64.0,74.0,112.5,64.0,74.0,35.0,29.0,34.0,38.833333333333336,35.0,49.0,43.0,43.0,40.0,-1.0,23.0,35.916666666666664,44.0,40.0,64.0,36.0,1.0,17.0,17.0,17.0,-5.400000000000001,18.0,18.0,18.0,35.0,35.0,-2.0,-5.299999999999998,3.0,8.0,9.0,1.0,81.69811320754718,9.0,6.0,8.0,82.26890756302521,1.0,2.0,9.0,4.0,3.0,1.0,4.0,2.0,0.0,0.0,3.18,,28.0,83.825,83.88
GDPa1-211,0.36433425507409556,-2.30234809392046,-0.24924144222290284,0.7353297000907748,0.23180508655065288,-0.21341786791773976,-0.06881425246507113,-0.03223509098071607,0.11266481699166939,0.06778492591298772,-0.01565143160690352,0.11729334011617289,-0.013246116570967952,0.001803068578970809,-0.11830481417968947,-0.004314086063230328,0.11634345849881167,-0.018998417138228356,-0.027522589711876426,-0.0626733402356491,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,245.6,120.6,70.0,74.0,125.0,70.0,74.0,35.0,27.0,36.0,34.5625,36.0,50.0,37.0,37.0,40.0,4.0,25.0,34.81944444444444,53.0,36.0,70.0,37.0,1.0,17.0,17.0,17.0,-7.7,16.0,16.0,16.0,35.0,35.0,3.0,-7.4,2.0,8.0,9.0,1.0,80.89285714285714,5.0,12.0,8.0,78.75,1.0,3.0,9.0,4.0,2.0,1.0,6.666666666666667,2.0,1.0,0.0,2.53,0.0,-1.375,,187.04
GDPa1-212,1.7414072345754785,0.08920892216153717,-0.16979370076515946,-0.042627805810058435,0.0738884456910459,-0.1398868574200056,0.0590556246141,0.06345186567187322,-0.08982800732241635,0.09111858494678625,0.003389274377741979,0.05854544450980168,-0.08020398521712623,-0.02065192166227043,0.12825932719547195,0.02164161770366567,0.1701681019204962,0.05026203986108841,0.0756274492097891,-0.025688287795535517,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.2,96.0,71.0,74.0,100.2,71.0,74.0,31.0,30.0,35.0,40.62222222222222,40.0,59.0,33.0,33.0,46.0,0.5,30.0,35.016666666666666,58.0,34.0,71.0,31.0,1.5,15.0,15.0,15.0,-10.000000000000002,16.0,16.0,16.0,31.0,31.0,-1.0,-10.500000000000002,2.5,10.0,12.0,1.0,78.14159292035399,7.0,9.0,10.0,77.00854700854701,1.5,1.0,8.0,2.0,1.0,1.0,5.75,2.0,2.0,0.0,2.62,0.08601696,1.125,,170.36
GDPa1-213,0.3126553656128045,0.06678341811787016,-0.01790742179183875,-0.11368267116505999,0.3839841775375543,0.13766533388051888,-0.03300543686784775,0.051382840425353876,0.058202041067447564,-0.031159277674280277,0.0551522914360871,0.002309446288153504,-0.02305783378640212,-0.03069952898851848,0.03625763197977967,0.019565213246622883,0.05388671557874351,0.04622400323447179,0.0005491156900864833,0.05427455810042624,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.5,126.3,66.0,74.0,99.2,66.0,74.0,35.0,28.0,36.0,36.76,39.0,51.0,41.0,41.0,42.0,6.5,26.0,36.51136363636363,53.0,40.0,66.0,32.0,2.5,16.0,16.0,16.0,-7.800000000000002,16.0,16.0,16.0,30.0,30.0,4.0,-5.300000000000001,1.5,8.0,11.0,0.0,79.35779816513761,5.0,10.0,5.0,79.32203389830508,2.5,4.0,10.0,4.0,3.0,0.8,7.0,4.0,3.0,2.0,2.635,,24.625,77.825,142.34
GDPa1-214,-1.0777774370529873,-0.003426369393292331,0.21992468166049267,-0.14277575146227095,0.15078541645240584,-0.01352860587457665,0.059903547977189754,-0.17375429905513146,-0.1657625172476699,0.14061074143512853,-0.017592386562918047,0.06416552971692059,0.012284097848882807,-0.19179260660682276,-0.03364449067947169,0.015768030964006065,0.04548631507427062,-0.0032298657187099125,-0.071567684534245,-0.004412652785758778,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.2,122.1,65.0,73.0,103.1,65.0,73.0,37.0,25.0,32.0,38.30681818181818,34.0,53.0,38.0,38.0,43.0,4.5,33.0,33.57142857142857,53.0,45.0,65.0,28.0,1.5,15.0,15.0,15.0,-8.000000000000002,17.0,17.0,17.0,32.0,32.0,3.0,-5.4,1.5,7.0,9.0,7.0,80.65420560747663,9.0,11.0,8.0,79.7560975609756,1.5,3.0,9.0,7.0,1.0,4.0,4.3,2.0,1.0,0.0,3.025,0.357874348,3.125,,203.97
GDPa1-215,-1.0966685709159143,0.034801731722934666,0.05026406198211712,-0.09212177892699033,0.24430174498354734,0.15265261211890466,-0.033375549264410484,-0.20085475743827103,0.08774015867098357,-0.07463564872220979,-0.03368367360115842,0.05079917692696899,0.13646508873943988,-0.08919470713417164,0.024793642260482574,-0.1143791456598278,-0.01032211303025435,0.08927136867617898,-0.02354916286366731,-0.022487297013403306,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.8,127.0,65.0,73.0,98.8,65.0,73.0,35.0,24.0,33.0,40.0,38.0,54.0,39.0,39.0,43.0,3.0,27.0,33.04938271604938,57.0,42.0,65.0,30.0,0.0,14.0,14.0,14.0,-9.300000000000002,17.0,17.0,17.0,28.0,28.0,3.0,-6.3,3.0,9.0,9.0,5.0,77.28971962616822,9.0,11.0,7.0,80.24793388429752,0.0,3.0,7.0,5.0,1.0,3.0,4.3,2.0,2.0,2.0,3.06,0.376842666,3.5,80.875,202.18
